"unicode","P","D","L","V","lat","long","y_proj","x_proj"
"1.25.1.1","1","25","1","1",-16.43013309,-71.53607512,-1944743.296,2837942.329
"1.25.1.2","1","25","1","2",-16.43014855,-71.53593975,-1944746.82,2837957.472
"1.25.1.3","1","25","1","3",-16.43015983,-71.5358237,-1944749.609,2837970.48
"1.25.1.4","1","25","1","4",-16.43019714,-71.53567709,-1944755.841,2837986.612
"1.25.1.5","1","25","1","5",-16.43022654,-71.53557018,-1944760.644,2837998.347
"1.25.1.6","1","25","1","6",-16.43023668,-71.53541603,-1944763.78,2838015.689
"1.25.1.7","1","25","1","7",-16.430313,-71.53542547,-1944772.625,2838013.622
"1.25.1.8","1","25","1","8",-16.43034244,-71.5354325,-1944775.994,2838012.44
"1.25.1.9","1","25","1","9",-16.43040251,-71.53544694,-1944782.868,2838010.017
"1.25.1.10","1","25","1","10",-16.43044906,-71.53546506,-1944788.107,2838007.355
"1.25.1.11","1","25","1","11",-16.43050856,-71.53548012,-1944794.906,2838004.87
"1.25.1.12","1","25","1","12",-16.43057913,-71.53549429,-1944803.016,2838002.341
"1.25.1.13","1","25","1","13",-16.43067616,-71.53550934,-1944814.223,2837999.366
"1.25.1.14","1","25","1","14",-16.4306931,-71.53560335,-1944815.027,2837988.487
"1.25.1.15","1","25","1","15",-16.43052496,-71.5356558,-1944794.615,2837984.74
"1.25.1.16","1","25","1","16",-16.43036824,-71.53574192,-1944775.121,2837977.026
"1.25.1.17","1","25","1","17",-16.43022326,-71.53626003,-1944751.554,2837920.188
"1.25.1.18","1","25","1","18",-16.43025475,-71.53636365,-1944753.945,2837908.03
"1.25.1.19","1","25","1","19",-16.43029551,-71.53646311,-1944757.478,2837896.222
"1.25.1.20","1","25","1","20",-16.43034443,-71.53655941,-1944762.009,2837884.666
"1.25.1.21","1","25","1","21",-16.43040524,-71.53663703,-1944768.173,2837875.072
"1.25.1.22","1","25","1","22",-16.43045795,-71.53669746,-1944773.601,2837867.533
"1.25.1.23","1","25","1","23",-16.4305052,-71.53674737,-1944778.521,2837861.257
"1.25.1.24","1","25","1","24",-16.43057683,-71.5368035,-1944786.227,2837853.958
"1.25.1.25","1","25","1","25",-16.43066322,-71.53685913,-1944795.672,2837846.522
"1.25.1.26","1","25","1","26",-16.43073056,-71.53690488,-1944803.005,2837840.456
"1.25.1.27","1","25","1","27",-16.43083191,-71.53695229,-1944814.311,2837833.756
"1.25.1.28","1","25","1","28",-16.43077457,-71.53709566,-1944805.767,2837818.254
"1.25.1.29","1","25","1","29",-16.43068186,-71.53707136,-1944795.184,2837822.22
"1.25.1.30","1","25","1","30",-16.43061445,-71.53704088,-1944787.651,2837826.557
"1.25.1.31","1","25","1","31",-16.43054975,-71.53701742,-1944780.347,2837830.062
"1.25.1.32","1","25","1","32",-16.43048235,-71.53695882,-1944773.17,2837837.586
"1.25.1.33","1","25","1","33",-16.43041441,-71.53689678,-1944765.972,2837845.507
"1.25.1.34","1","25","1","34",-16.43035552,-71.53681303,-1944760.112,2837855.771
"1.25.1.35","1","25","1","35",-16.43026614,-71.53669385,-1944751.117,2837870.45
"1.25.1.36","1","25","1","36",-16.43020971,-71.53658546,-1944745.857,2837883.474
"1.25.1.37","1","25","1","37",-16.43016081,-71.53647915,-1944741.454,2837896.165
"1.25.1.38","1","25","1","38",-16.43013447,-71.53636968,-1944739.741,2837908.919
