"unicode","P","D","L","V","lat","long","y_proj","x_proj"
"1.29.26.1","1","29","26","1","-16.29497897219787","-71.62818825720912","-1927715.87896719","2829253.81471973"
"1.29.26.2","1","29","26","2","-16.29481797772204","-71.62794865796599","-1927699.96096169","2829283.06316842"
"1.29.26.3","1","29","26","3","-16.29470596789651","-71.62807439018054","-1927685.24200029","2829270.25012511"
"1.29.26.4","1","29","26","4","-16.29466277994928","-71.62817664605956","-1927678.89662858","2829259.21132502"
"1.29.26.5","1","29","26","5","-16.29460788313871","-71.62822415218263","-1927671.85868926","2829254.53235239"
"1.29.26.6","1","29","26","6","-16.29453186507934","-71.6283252786984","-1927661.6725292","2829244.04522073"
"1.29.26.7","1","29","26","7","-16.29441540645499","-71.62833779728125","-1927647.84206019","2829244.12822313"
"1.29.26.8","1","29","26","8","-16.2943028020667","-71.62819978866645","-1927636.33991391","2829261.23165074"
"1.29.26.9","1","29","26","9","-16.29431231779636","-71.62806767102731","-1927639.10361285","2829276.09135918"
"1.29.26.10","1","29","26","10","-16.29441806070414","-71.62800308986303","-1927652.32465351","2829282.050643"
"1.29.26.11","1","29","26","11","-16.29439140513592","-71.62790978464761","-1927650.35750291","2829292.97564069"
"1.29.26.12","1","29","26","12","-16.29452704496251","-71.62779038627849","-1927667.77216225","2829304.76556133"
"1.29.26.13","1","29","26","13","-16.29461193794914","-71.62771109901522","-1927678.72831888","2829312.66155211"
"1.29.26.14","1","29","26","14","-16.29470585399939","-71.62776520953234","-1927689.0815743","2829305.31344544"
"1.29.26.15","1","29","26","15","-16.29491130533082","-71.6276350363439","-1927714.82778795","2829317.42437568"
"1.29.26.16","1","29","26","16","-16.29483581509505","-71.62753880087149","-1927707.16305835","2829329.3118228"
"1.29.26.17","1","29","26","17","-16.29471149871699","-71.62740537183456","-1927694.22868693","2829346.04717061"
"1.29.26.18","1","29","26","18","-16.2946010097846","-71.62728664057794","-1927682.73475338","2829360.93734632"
"1.29.26.19","1","29","26","19","-16.2947049661344","-71.62710712616244","-1927697.17845199","2829379.9533889"
"1.29.26.20","1","29","26","20","-16.29481716747986","-71.62724858252525","-1927708.59023626","2829362.46399729"
"1.29.26.21","1","29","26","21","-16.29459727113571","-71.62673721425031","-1927689.14291926","2829423.29225714"
"1.29.26.22","1","29","26","22","-16.29451194936619","-71.62682197115845","-1927678.06814046","2829414.78153318"
"1.29.26.23","1","29","26","23","-16.29443028118919","-71.62692170304395","-1927667.23575717","2829404.5254403"
"1.29.26.24","1","29","26","24","-16.29435149975139","-71.62705238008355","-1927656.35670715","2829390.72280465"
"1.29.26.25","1","29","26","25","-16.29411608394486","-71.62687958058282","-1927630.86762199","2829413.35657327"
"1.29.26.26","1","29","26","26","-16.29421437787737","-71.62674833046974","-1927644.04498294","2829426.97245441"
"1.29.26.27","1","29","26","27","-16.29435747988249","-71.62666679670026","-1927661.86415965","2829434.37210994"
"1.29.26.28","1","29","26","28","-16.29446945559152","-71.62649715849101","-1927677.12650742","2829452.1647477"
"1.29.26.29","1","29","26","29","-16.29412134477941","-71.6272565518674","-1927626.7875262","2829370.53884502"
"1.29.26.30","1","29","26","30","-16.29408506304389","-71.62742366255017","-1927620.44482805","2829352.05609524"
"1.29.26.31","1","29","26","31","-16.29395222337042","-71.62751728257751","-1927603.68016219","2829343.15331744"
"1.29.26.32","1","29","26","32","-16.29383491798043","-71.62760725336545","-1927588.78502215","2829334.46391339"
"1.29.26.33","1","29","26","33","-16.29371601696802","-71.62779084870667","-1927572.53586139","2829315.17774147"
"1.29.26.34","1","29","26","34","-16.293586468631","-71.62769066398778","-1927558.57276549","2829328.2105353"
"1.29.26.35","1","29","26","35","-16.29349722339431","-71.62756883356499","-1927549.61177039","2829343.17802881"
"1.29.26.36","1","29","26","36","-16.29362677541027","-71.62743681012705","-1927566.46893424","2829356.47838915"
"1.29.26.37","1","29","26","37","-16.29375053746118","-71.62729595974432","-1927582.7562712","2829370.85443776"
"1.29.26.38","1","29","26","38","-16.2938741464142","-71.62722863581386","-1927598.10939663","2829376.89427627"
"1.29.26.39","1","29","26","39","-16.29394708536764","-71.62710731404658","-1927608.18577663","2829389.71144784"
"1.29.26.40","1","29","26","40","-16.29402789164421","-71.62714192792284","-1927617.2426959","2829384.74344505"
"1.29.26.41","1","29","26","41","-16.29368786740804","-71.62683764859318","-1927581.1089091","2829423.63728077"
"1.29.26.42","1","29","26","42","-16.29356560779542","-71.62691081109578","-1927565.84141851","2829416.91790651"
"1.29.26.43","1","29","26","43","-16.29353693074131","-71.62704153277608","-1927560.84513842","2829402.46357653"
"1.29.26.44","1","29","26","44","-16.29346243743569","-71.62707350960021","-1927551.69964197","2829399.79846522"
"1.29.26.45","1","29","26","45","-16.29341204089522","-71.62714136235502","-1927544.93652513","2829392.75395756"
"1.29.26.46","1","29","26","46","-16.29335039003784","-71.6272269436343","-1927536.63101096","2829383.84417344"
"1.29.26.47","1","29","26","47","-16.29328872360785","-71.6273070761778","-1927528.39157818","2829375.55249222"
"1.29.26.48","1","29","26","48","-16.29316315791138","-71.62723021805913","-1927514.6054009","2829385.88863549"
"1.29.26.49","1","29","26","49","-16.29311307436714","-71.62715534879894","-1927509.65755311","2829395.02532472"
"1.29.26.50","1","29","26","50","-16.29321346056614","-71.62711841615182","-1927521.90514371","2829397.91838882"
"1.29.26.51","1","29","26","51","-16.29327421558171","-71.62704027350168","-1927530.01277624","2829405.99617684"
"1.29.26.52","1","29","26","52","-16.29332132265874","-71.62694664752945","-1927536.71082142","2829416.00592971"
"1.29.26.53","1","29","26","53","-16.29337451105565","-71.62691536551732","-1927543.34603966","2829418.86715062"
"1.29.26.54","1","29","26","54","-16.29341128994642","-71.62687938144039","-1927548.11304757","2829422.47333364"
"1.29.26.55","1","29","26","55","-16.29345491462209","-71.62683062208808","-1927553.84309412","2829427.43995114"
"1.29.26.56","1","29","26","56","-16.29354551342766","-71.62670224013135","-1927566.08110829","2829440.82997746"
"1.29.26.57","1","29","26","57","-16.29361068665594","-71.62677416835648","-1927572.83740816","2829431.83207631"
"1.29.26.58","1","29","26","58","-16.29429023027923","-71.62613392489452","-1927660.60866613","2829495.66955468"
"1.29.26.59","1","29","26","59","-16.29420028958009","-71.62619786086047","-1927649.25095739","2829489.57957724"
"1.29.26.60","1","29","26","60","-16.29414201559792","-71.62626184034853","-1927641.61103909","2829483.07602368"
"1.29.26.61","1","29","26","61","-16.29409687988663","-71.62633267142911","-1927635.42844255","2829475.62593128"
"1.29.26.62","1","29","26","62","-16.29404427346822","-71.62641610862315","-1927628.21153661","2829466.84265412"
"1.29.26.63","1","29","26","63","-16.29398592756431","-71.6264794458354","-1927620.57120105","2829460.41285058"
"1.29.26.64","1","29","26","64","-16.29386695947546","-71.62661765870877","-1927604.87947566","2829446.27409389"
"1.29.26.65","1","29","26","65","-16.29380630931235","-71.62655617384533","-1927598.52414506","2829454.02932584"
"1.29.26.66","1","29","26","66","-16.29373266079984","-71.62648392587305","-1927590.77667114","2829463.17286891"
"1.29.26.67","1","29","26","67","-16.29384965622285","-71.62635278510028","-1927606.14864395","2829476.53510095"
"1.29.26.68","1","29","26","68","-16.29389251751485","-71.62629794977055","-1927611.86481957","2829482.20057918"
"1.29.26.69","1","29","26","69","-16.29394984084233","-71.62622802323052","-1927619.46721524","2829489.39084287"
"1.29.26.70","1","29","26","70","-16.29402957088895","-71.62615896318812","-1927629.68983175","2829496.19369981"
"1.29.26.71","1","29","26","71","-16.29409449599157","-71.62610022758544","-1927638.04538108","2829502.01675838"
"1.29.26.72","1","29","26","72","-16.29411529530343","-71.62591687608014","-1927642.77271796","2829522.54117973"
"1.29.26.73","1","29","26","73","-16.29419145464826","-71.62597719273056","-1927650.96368954","2829514.71823904"
"1.29.26.74","1","29","26","74","-16.29424397018404","-71.62604508928725","-1927656.28391731","2829506.34081816"
"1.29.26.75","1","29","26","75","-16.29431643539024","-71.62576882208356","-1927668.23594256","2829536.73552417"
"1.29.26.76","1","29","26","76","-16.29398773405192","-71.62577815449525","-1927629.52323347","2829539.91888909"
"1.29.26.77","1","29","26","77","-16.29388712178312","-71.6258669943534","-1927616.60206038","2829531.14238276"
"1.29.26.78","1","29","26","78","-16.29381806582936","-71.62596010471495","-1927607.33304967","2829521.47436348"
"1.29.26.79","1","29","26","79","-16.29376098236765","-71.62601448074813","-1927599.95259922","2829516.04448711"
"1.29.26.80","1","29","26","80","-16.29369609180254","-71.62608424078212","-1927591.46371627","2829508.97073401"
"1.29.26.81","1","29","26","81","-16.29364672454213","-71.62616620534868","-1927584.64550233","2829500.31261781"
"1.29.26.82","1","29","26","82","-16.2935715132369","-71.62624187031201","-1927574.87118074","2829492.70238305"
"1.29.26.83","1","29","26","83","-16.29348345036914","-71.62621707911558","-1927564.83973294","2829496.65014366"
"1.29.26.84","1","29","26","84","-16.29339612901855","-71.62617846519885","-1927555.067612","2829502.15589323"
"1.29.26.85","1","29","26","85","-16.29331559974793","-71.62611131836294","-1927546.44859942","2829510.80976693"
"1.29.26.86","1","29","26","86","-16.29345818292614","-71.62599270475879","-1927564.66902538","2829522.42125861"
"1.29.26.87","1","29","26","87","-16.29353123466825","-71.62591430325618","-1927574.22389465","2829530.36970725"
"1.29.26.88","1","29","26","88","-16.29358388134473","-71.62585027637041","-1927581.20364921","2829536.95130525"
"1.29.26.89","1","29","26","89","-16.2936426513272","-71.62576918310239","-1927589.115107","2829545.38929029"
"1.29.26.90","1","29","26","90","-16.29372667632987","-71.62568292479229","-1927600.05641565","2829554.08711494"
"1.29.26.91","1","29","26","91","-16.29378575432036","-71.62559809444366","-1927608.05063725","2829562.94491422"
"1.29.26.92","1","29","26","92","-16.2938493120571","-71.62564397994592","-1927614.94178814","2829556.92112026"
"1.29.26.93","1","29","26","93","-16.29392328524613","-71.62571187702622","-1927622.78160126","2829548.26671332"
"1.29.26.94","1","29","26","94","-16.29334679915466","-71.62650095605089","-1927545.25637406","2829466.22051263"
"1.29.26.95","1","29","26","95","-16.29322087777611","-71.62661844914548","-1927529.00644509","2829454.52106645"
"1.29.26.96","1","29","26","96","-16.29317357971108","-71.62670611160932","-1927522.36026252","2829445.1900471"
"1.29.26.97","1","29","26","97","-16.29310979111859","-71.62676377246582","-1927514.15163354","2829439.47411406"
"1.29.26.98","1","29","26","98","-16.2930488179742","-71.62681337516796","-1927506.37401867","2829434.63567764"
"1.29.26.99","1","29","26","99","-16.29299133962648","-71.6268668013732","-1927498.95912292","2829429.31854094"
"1.29.26.100","1","29","26","100","-16.29290713637198","-71.62697577637454","-1927487.71397563","2829418.0467419"
"1.29.26.101","1","29","26","101","-16.2928560716435","-71.62694005268285","-1927482.16310311","2829422.75683426"
"1.29.26.102","1","29","26","102","-16.29277474510214","-71.62684648543789","-1927473.77968007","2829434.41710616"
"1.29.26.103","1","29","26","103","-16.29272370380536","-71.62677345367744","-1927468.69646029","2829443.3578112"
"1.29.26.104","1","29","26","104","-16.29285299773838","-71.62674633514494","-1927484.21614425","2829444.76494198"
"1.29.26.105","1","29","26","105","-16.29292350879716","-71.62670925929105","-1927492.95760278","2829448.05972595"
"1.29.26.106","1","29","26","106","-16.29295877613518","-71.62662709849522","-1927498.12255898","2829456.92208717"
"1.29.26.107","1","29","26","107","-16.29304406599393","-71.62655876164133","-1927508.98892579","2829463.57130873"
"1.29.26.108","1","29","26","108","-16.29308509316889","-71.62649520630347","-1927514.59836708","2829470.24939942"
"1.29.26.109","1","29","26","109","-16.29313376774956","-71.62632862017929","-1927522.38973219","2829488.51297899"
"1.29.26.110","1","29","26","110","-16.29319283446055","-71.62638422990638","-1927528.63238117","2829481.44442712"
"1.29.26.111","1","29","26","111","-16.29326961853722","-71.62643774159537","-1927536.98155629","2829474.38519464"
"1.29.26.112","1","29","26","112","-16.29297628245374","-71.6261620771366","-1927505.97313526","2829509.43182498"
"1.29.26.113","1","29","26","113","-16.29338177550856","-71.62521560845289","-1927565.38182072","2829611.5337526"
"1.29.26.114","1","29","26","114","-16.29331043510478","-71.62524445796032","-1927556.64538708","2829609.18266028"
"1.29.26.115","1","29","26","115","-16.29324634667383","-71.62529815411766","-1927548.45083583","2829603.92024118"
"1.29.26.116","1","29","26","116","-16.29316730675733","-71.6253414447764","-1927538.63034723","2829600.03078789"
"1.29.26.117","1","29","26","117","-16.29310114616573","-71.62539922195974","-1927530.14163176","2829594.33228407"
"1.29.26.118","1","29","26","118","-16.29300128399104","-71.62550483941496","-1927517.09943551","2829583.64331187"
"1.29.26.119","1","29","26","119","-16.29289166805162","-71.62550672568202","-1927504.20468815","2829584.8438514"
"1.29.26.120","1","29","26","120","-16.29283302190664","-71.62541135942386","-1927498.50686814","2829596.4156521"
"1.29.26.121","1","29","26","121","-16.29291080477675","-71.62534806784883","-1927508.42900154","2829602.58957143"
"1.29.26.122","1","29","26","122","-16.29298148454526","-71.62529428684316","-1927517.39856157","2829607.77658902"
"1.29.26.123","1","29","26","123","-16.29305876247238","-71.62522873108057","-1927527.2896373","2829614.21377766"
"1.29.26.124","1","29","26","124","-16.29313852327294","-71.62518506666926","-1927537.19943872","2829618.13632063"
"1.29.26.125","1","29","26","125","-16.29319008297147","-71.62505500558458","-1927544.8745759","2829632.22061599"
"1.29.26.126","1","29","26","126","-16.29325227738238","-71.62511558291523","-1927551.42257038","2829624.54824976"
"1.29.26.127","1","29","26","127","-16.29332118328044","-71.62515892052959","-1927558.97349","2829618.7443564"
"1.29.26.128","1","29","26","128","-16.29350102919597","-71.62548550893356","-1927576.02102639","2829579.38680148"
"1.29.26.129","1","29","26","129","-16.29414017737288","-71.62558043832097","-1927649.88740461","2829560.37357663"
"1.29.26.130","1","29","26","130","-16.29407327292904","-71.6255341263705","-1927642.60860589","2829566.48892837"
"1.29.26.131","1","29","26","131","-16.29402497776431","-71.62548624386356","-1927637.53449965","2829572.54224693"
"1.29.26.132","1","29","26","132","-16.29397042911312","-71.62544140511764","-1927631.68816555","2829578.33109042"
"1.29.26.133","1","29","26","133","-16.29363132374657","-71.62507046503897","-1927596.49304344","2829624.77349134"
"1.29.26.134","1","29","26","134","-16.29378030644455","-71.6252209017277","-1927612.11188546","2829605.7906662"
"1.29.26.135","1","29","26","135","-16.29383147833221","-71.6251316835075","-1927619.23249727","2829615.24809635"
"1.29.26.136","1","29","26","136","-16.29388396761755","-71.62507874867886","-1927626.05560055","2829620.5738074"
"1.29.26.137","1","29","26","137","-16.29395677855926","-71.62498044597865","-1927635.83034363","2829630.7822055"
"1.29.26.138","1","29","26","138","-16.29385842360932","-71.62478143715599","-1927626.76169088","2829654.62006304"
"1.29.26.139","1","29","26","139","-16.29381680528213","-71.62489084989325","-1927620.51114538","2829642.74918109"
"1.29.26.140","1","29","26","140","-16.29375133928814","-71.62494817864021","-1927612.10952316","2829637.09263399"
"1.29.26.141","1","29","26","141","-16.29368779449401","-71.62501040822032","-1927603.8724176","2829630.85550842"
"1.29.26.142","1","29","26","142","-16.29326976520637","-71.62480137725451","-1927557.39194808","2829659.95521074"
"1.29.26.143","1","29","26","143","-16.29334966978606","-71.6246914265981","-1927568.14480888","2829671.39309178"
"1.29.26.144","1","29","26","144","-16.29341760627742","-71.62461650491292","-1927577.05579767","2829679.0129282"
"1.29.26.145","1","29","26","145","-16.29347876954905","-71.6245706920437","-1927584.8086785","2829683.41906365"
"1.29.26.146","1","29","26","146","-16.29353261981126","-71.62450211966939","-1927591.98651915","2829690.50062051"
"1.29.26.147","1","29","26","147","-16.29346476534582","-71.62493570198504","-1927578.61507585","2829642.20568029"
"1.29.26.148","1","29","26","148","-16.29319549597626","-71.62278166228882","-1927573.8443334","2829889.96187714"
"1.29.26.149","1","29","26","149","-16.29332487500019","-71.62431794451588","-1927569.88818829","2829714.06804803"
"1.29.26.150","1","29","26","150","-16.29327917514283","-71.62438935851392","-1927563.63195985","2829706.55903569"
"1.29.26.151","1","29","26","151","-16.29320218341294","-71.6244691773705","-1927553.59663611","2829698.50067231"
"1.29.26.152","1","29","26","152","-16.29315719383669","-71.6245238281175","-1927547.63275094","2829692.88353487"
"1.29.26.153","1","29","26","153","-16.2931051690313","-71.6246253910317","-1927540.25811015","2829682.03706954"
"1.29.26.154","1","29","26","154","-16.29296688714558","-71.62449546127623","-1927525.6401201","2829698.55631982"
"1.29.26.155","1","29","26","155","-16.29302132155943","-71.62440070302705","-1927533.21289971","2829708.60001973"
"1.29.26.156","1","29","26","156","-16.29278997353544","-71.62400664750361","-1927510.95873977","2829756.27381467"
"1.29.26.157","1","29","26","157","-16.29270207152227","-71.62420865222656","-1927498.11946307","2829734.49953361"
"1.29.26.158","1","29","26","158","-16.29244425091658","-71.62408230406304","-1927469.42028569","2829752.1552604"
"1.29.26.159","1","29","26","159","-16.29306073547956","-71.62490858411107","-1927531.51121937","2829650.49474938"
"1.29.26.160","1","29","26","160","-16.29297253822289","-71.62496775296208","-1927520.41754567","2829644.92278196"
"1.29.26.161","1","29","26","161","-16.29290494561559","-71.62501043408108","-1927511.94879165","2829640.95472247"
"1.29.26.162","1","29","26","162","-16.29284541196503","-71.62506343281731","-1927504.29775293","2829635.71258758"
"1.29.26.163","1","29","26","163","-16.2927913279233","-71.62513450649426","-1927497.06136188","2829628.35032521"
"1.29.26.164","1","29","26","164","-16.29267785521279","-71.62516126710287","-1927483.40372104","2829626.77975032"
"1.29.26.165","1","29","26","165","-16.29234508506642","-71.62478514999573","-1927449.01663474","2829673.72767023"
"1.29.26.166","1","29","26","166","-16.29240033845504","-71.62473609298877","-1927456.11596185","2829678.57805968"
"1.29.26.167","1","29","26","167","-16.29244467655855","-71.62467792794924","-1927462.04711047","2829684.60220206"
