"unicode","P","D","L","V","lat","long","y_proj","x_proj"
"1.1.19.24","1","1","19","24","-16.37251163165454","-71.53413148205915","-1937999.33382701","2838914.80399262"
"1.1.19.25","1","1","19","25","-16.37138718548429","-71.53475674905557","-1937859.38028608","2838858.54777564"
"1.1.19.26","1","1","19","26","-16.37092824610203","-71.53490596427505","-1937803.59212693","2838847.60583752"
"1.1.19.27","1","1","19","27","-16.370844992837","-71.53457069306327","-1937798.02979453","2838886.71231196"
"1.1.19.34","1","1","19","34","-16.37142583409153","-71.53417146966828","-1937871.28282357","2838924.41814579"
"1.1.19.35","1","1","19","35","-16.37098337055837","-71.53430752632755","-1937817.59535628","2838914.75394748"
"1.1.21.8","1","1","21","8","-16.37345017346822","-71.52849105668662","-1938180.55767385","2839542.23197432"
"1.1.21.9","1","1","21","9","-16.37361202435313","-71.52827215365389","-1938202.32572753","2839564.94736386"
"1.1.21.10","1","1","21","10","-16.37367790145096","-71.52806946645239","-1938212.61543021","2839587.07489698"
"1.1.53.1","1","1","53","1","-16.36377651999998","-71.50198506","-1937377.820746","2842674.71137584"
"1.1.53.2","1","1","53","2","-16.36363033999998","-71.50186127999999","-1937362.20508773","2842690.65946679"
"1.1.53.3","1","1","53","3","-16.36352486999998","-71.50174342","-1937351.29794577","2842705.40484906"
"1.1.53.4","1","1","53","4","-16.36342734999999","-71.50162795999999","-1937341.29462532","2842719.77427537"
"1.1.53.5","1","1","53","5","-16.36361726000002","-71.50228738999999","-1937355.3003577","2842642.49554177"
"1.1.53.6","1","1","53","6","-16.36340463999999","-71.50256941999999","-1937326.7664555","2842613.27858327"
"1.1.53.7","1","1","53","7","-16.36330482","-71.50245182000002","-1937316.51983562","2842627.92064497"
"1.1.53.8","1","1","53","8","-16.36318901","-71.50232181000001","-1937304.55084174","2842644.17905759"
"1.1.53.9","1","1","53","9","-16.36308630999999","-71.50221408999998","-1937293.84136972","2842657.73802368"
"1.1.53.10","1","1","53","10","-16.36297228999999","-71.50209649999999","-1937281.92621183","2842672.56428881"
"1.1.53.11","1","1","53","11","-16.3631901","-71.5018704","-1937310.36542209","2842695.36940806"
"1.1.53.12","1","1","53","12","-16.36330663999999","-71.50198434000001","-1937322.62261773","2842680.92425388"
