"unicode","P","D","L","V","lat","long","y_proj","x_proj"
"1.4.189.1","1","4","189","1","-16.31261670902857","-71.58083988611241","-1930378.2607474","2834395.61966732"
"1.4.189.2","1","4","189","2","-16.31253200508774","-71.5807908279979","-1930368.92603732","2834402.28085551"
"1.4.189.3","1","4","189","3","-16.31248306952823","-71.58074300601369","-1930363.77678189","2834408.33859142"
"1.4.189.4","1","4","189","4","-16.3124153744861","-71.58072746133206","-1930356.02056369","2834410.97841306"
"1.4.189.5","1","4","189","5","-16.31232245574788","-71.58068352702497","-1930345.65694668","2834417.16485859"
"1.4.189.6","1","4","189","6","-16.31225855781689","-71.58062648762105","-1930338.86566674","2834424.46182306"
"1.4.189.7","1","4","189","7","-16.31217011368447","-71.5805866183663","-1930328.97673121","2834430.12926233"
"1.4.189.8","1","4","189","8","-16.31206133617","-71.58055289313556","-1930316.62283076","2834435.36319074"
"1.4.189.9","1","4","189","9","-16.31200900896126","-71.58048693553108","-1930311.30203825","2834443.52181174"
"1.4.189.10","1","4","189","10","-16.31195128204076","-71.58045295214912","-1930304.94715292","2834448.12385026"
"1.4.189.11","1","4","189","11","-16.31190029591029","-71.58042478265634","-1930299.31124401","2834451.97917546"
"1.4.189.12","1","4","189","12","-16.31183669381004","-71.58036629594521","-1930292.57278973","2834459.43648168"
"1.4.189.13","1","4","189","13","-16.31173550856736","-71.58033804572732","-1930281.04208841","2834463.95110621"
"1.4.189.14","1","4","189","14","-16.31163089546618","-71.58029138295214","-1930269.33907164","2834470.59848383"
"1.4.189.15","1","4","189","15","-16.31157156409082","-71.58015735884233","-1930264.04694121","2834486.5679866"
"1.4.189.16","1","4","189","16","-16.31144730256567","-71.58008112903281","-1930250.40602827","2834496.82336204"
"1.4.189.17","1","4","189","17","-16.31124899076432","-71.58000140981697","-1930228.11164909","2834508.43354986"
"1.4.189.18","1","4","189","18","-16.31114589030855","-71.58007761653889","-1930215.04954327","2834501.12536615"
"1.4.189.19","1","4","189","19","-16.31124735453737","-71.58016728779999","-1930225.84486049","2834489.64070809"
"1.4.189.20","1","4","189","20","-16.31082173944374","-71.57999000076779","-1930178.07427454","2834515.26088488"
"1.4.189.21","1","4","189","21","-16.31069862535157","-71.57986027928399","-1930165.2370707","2834531.56849881"
"1.4.189.22","1","4","189","22","-16.31057283225179","-71.57977406730487","-1930151.54104994","2834542.97591216"
"1.4.189.23","1","4","189","23","-16.31048147907859","-71.57968002376477","-1930141.98789519","2834554.82558109"
"1.4.189.24","1","4","189","24","-16.31041151204717","-71.57958264914669","-1930134.98817493","2834566.77611218"
"1.4.189.25","1","4","189","25","-16.31030990474611","-71.57953505859471","-1930123.6496995","2834573.48981488"
"1.4.189.26","1","4","189","26","-16.31019336354264","-71.57949139910588","-1930110.50808057","2834579.95105338"
"1.4.189.27","1","4","189","27","-16.31034845628679","-71.57934980180131","-1930130.49449855","2834594.00273796"
"1.4.189.28","1","4","189","28","-16.31049755668753","-71.57942826454148","-1930147.02488486","2834583.1723505"
"1.4.189.29","1","4","189","29","-16.31055472965953","-71.57951896302403","-1930152.60544309","2834572.14471767"
"1.4.189.30","1","4","189","30","-16.31061836006058","-71.57955470025668","-1930159.63180833","2834567.26726426"
"1.4.189.31","1","4","189","31","-16.31071408601859","-71.5795708291172","-1930170.67299876","2834564.19815636"
"1.4.189.32","1","4","189","32","-16.31084086270153","-71.57967210323129","-1930184.29615304","2834551.06960031"
"1.4.189.33","1","4","189","33","-16.31096169159779","-71.57975378356028","-1930197.46579283","2834540.24044101"
"1.4.189.34","1","4","189","34","-16.3109415256191","-71.57982785761872","-1930194.17088769","2834532.10003358"
"1.4.189.35","1","4","189","35","-16.3108919997117","-71.57992335604814","-1930187.1597541","2834521.90988536"
"1.4.189.36","1","4","189","36","-16.3111416903849","-71.57959814944631","-1930220.55295679","2834555.56146909"
"1.4.189.37","1","4","189","37","-16.31107195246593","-71.57953199309145","-1930213.18974534","2834563.96821015"
"1.4.189.38","1","4","189","38","-16.31098078527303","-71.57945861884227","-1930203.39995966","2834573.47115865"
"1.4.189.39","1","4","189","39","-16.31080923286439","-71.57941858896376","-1930183.75196181","2834580.23322917"
"1.4.189.40","1","4","189","40","-16.31075880107224","-71.57934338637978","-1930178.76936066","2834589.41598742"
