"unicode","P","D","L","V","lat","long","y_proj","x_proj"
"1.29.11.1","1","29","11","1","-16.28446529000001","-71.65921371","-1926095.28868342","2825871.14989183"
"1.29.11.2","1","29","11","2","-16.28431444","-71.65929860999999","-1926076.52332502","2825863.46488012"
"1.29.11.3","1","29","11","3","-16.28404814000001","-71.65935835000001","-1926044.51693116","2825860.11881813"
"1.29.11.4","1","29","11","4","-16.28394288000002","-71.65928656","-1926033.05189997","2825869.61401902"
"1.29.11.5","1","29","11","5","-16.28388748000001","-71.65922105","-1926027.3623665","2825877.75533438"
"1.29.11.6","1","29","11","6","-16.2838231","-71.6591493","-1926020.69615329","2825886.71980338"
"1.29.11.7","1","29","11","7","-16.28376471000002","-71.65908691","-1926014.61679862","2825894.54583967"
"1.29.11.8","1","29","11","8","-16.28371046000001","-71.65901398000001","-1926009.15451674","2825903.51372871"
"1.29.11.9","1","29","11","9","-16.28364941000001","-71.65893092999998","-1926003.01972511","2825913.71666962"
"1.29.11.10","1","29","11","10","-16.28371712","-71.65932981","-1926006.00991642","2825867.61585374"
"1.29.11.11","1","29","11","11","-16.28356844999999","-71.65912345","-1925991.12151122","2825892.92879779"
"1.29.11.12","1","29","11","12","-16.28336255","-71.65932597","-1925964.43102501","2825872.61519618"
"1.29.11.13","1","29","11","13","-16.28394053","-71.65868877","-1926040.2080699","2825937.42799538"
"1.29.11.14","1","29","11","14","-16.28401995000002","-71.65878383999998","-1926048.35004566","2825925.6256127"
"1.29.11.15","1","29","11","15","-16.28408745999999","-71.65887094","-1926055.1928655","2825914.8802754"
"1.29.11.16","1","29","11","16","-16.28418027000001","-71.65895994000002","-1926064.98229176","2825903.59383337"
"1.29.11.17","1","29","11","17","-16.28427158","-71.65907994000001","-1926074.2101963","2825888.81161332"
"1.29.11.18","1","29","11","18","-16.28385423","-71.65844246","-1926033.13871479","2825966.46819225"
"1.29.11.19","1","29","11","19","-16.28372232000001","-71.65856888999998","-1926016.08049302","2825953.83018583"
"1.29.11.20","1","29","11","20","-16.28357879999999","-71.65840507999998","-1926001.26772678","2825974.25222528"
"1.29.11.21","1","29","11","21","-16.28348382000002","-71.65825599999999","-1925991.9704573","2825992.3792178"
"1.29.11.22","1","29","11","22","-16.28336458000001","-71.65814453000002","-1925979.3574342","2826006.5538705"
"1.29.11.23","1","29","11","23","-16.28351548000001","-71.65801040000001","-1925998.74089111","2826019.82060147"
"1.29.11.24","1","29","11","24","-16.28357353000001","-71.65807966999999","-1926004.694797","2826011.21871942"
"1.29.11.25","1","29","11","25","-16.28363368000001","-71.65815112999999","-1926010.86801456","2826002.34148433"
"1.29.11.26","1","29","11","26","-16.28370437999999","-71.65829074999999","-1926017.43238216","2825985.59970724"
"1.29.11.27","1","29","11","27","-16.28352594000001","-71.65875638","-1925990.69434991","2825935.09836726"
"1.29.11.28","1","29","11","28","-16.28339783000002","-71.65890668999999","-1925973.78544431","2825919.70360237"
"1.29.11.29","1","29","11","29","-16.28334241999999","-71.65883454","-1925968.17726252","2825928.59799815"
"1.29.11.30","1","29","11","30","-16.28328722","-71.65875878999999","-1925962.63848906","2825937.89790591"
"1.29.11.31","1","29","11","31","-16.28321103999999","-71.65864816","-1925955.07028389","2825951.42296236"
"1.29.11.32","1","29","11","32","-16.28311639","-71.65853873000002","-1925945.31876183","2825965.04971046"
"1.29.11.33","1","29","11","33","-16.28304901000002","-71.65848111","-1925938.12463817","2825972.4506403"
"1.29.11.34","1","29","11","34","-16.28299795000001","-71.65840492","-1925933.07736402","2825981.74718602"
"1.29.11.35","1","29","11","35","-16.28290553","-71.65827625999999","-1925923.82670608","2825997.5257888"
"1.29.11.36","1","29","11","36","-16.28304525999999","-71.65819179","-1925941.28133566","2826005.30537049"
"1.29.11.37","1","29","11","37","-16.28312726000001","-71.65829331999998","-1925949.64595211","2825992.73719954"
"1.29.11.38","1","29","11","38","-16.28318787000002","-71.65836264999999","-1925955.89968304","2825984.09558305"
"1.29.11.39","1","29","11","39","-16.28324728999999","-71.65842456","-1925962.10595325","2825976.31065511"
"1.29.11.40","1","29","11","40","-16.28330790000001","-71.65849265","-1925968.37509503","2825967.80965618"
"1.29.11.41","1","29","11","41","-16.28336267000001","-71.6585536","-1925974.04738103","2825960.19345026"
"1.29.11.42","1","29","11","42","-16.28343109","-71.6586343","-1925981.07664428","2825950.16206951"
"1.29.11.43","1","29","11","43","-16.28311267999999","-71.65901312","-1925938.98551039","2825911.30577689"
"1.29.11.44","1","29","11","44","-16.28301234","-71.65911930999999","-1925925.88539168","2825900.5563036"
"1.29.11.45","1","29","11","45","-16.28295897999998","-71.65905313","-1925920.443638","2825908.74735322"
"1.29.11.46","1","29","11","46","-16.28286658999999","-71.65899963","-1925910.26209932","2825916.00298025"
"1.29.11.47","1","29","11","47","-16.28281124000001","-71.6589297","-1925904.63333152","2825924.64487284"
"1.29.11.48","1","29","11","48","-16.28275708","-71.65886101","-1925899.12885297","2825933.13084947"
"1.29.11.49","1","29","11","49","-16.28268761000001","-71.65879108000001","-1925891.8423816","2825941.95450016"
"1.29.11.50","1","29","11","50","-16.28262873","-71.65871871","-1925885.82951544","2825950.91852432"
"1.29.11.51","1","29","11","51","-16.28254748000001","-71.65861321","-1925877.60225683","2825963.92716034"
"1.29.11.52","1","29","11","52","-16.28269348999998","-71.65850404","-1925896.10117312","2825974.42676065"
"1.29.11.53","1","29","11","53","-16.28276061","-71.65860708","-1925902.70012529","2825961.87893316"
"1.29.11.54","1","29","11","54","-16.28281242000001","-71.65866719","-1925908.03537522","2825954.39608329"
"1.29.11.55","1","29","11","55","-16.2828713","-71.6587457","-1925913.97189759","2825944.7358325"
"1.29.11.56","1","29","11","56","-16.28292428000001","-71.65881317","-1925919.35300265","2825936.40337335"
"1.29.11.57","1","29","11","57","-16.28299964000001","-71.65888922000002","-1925927.25486677","2825926.809956"
"1.29.11.58","1","29","11","58","-16.28306912","-71.65895055999999","-1925934.64928562","2825918.96021616"
"1.29.11.59","1","29","11","59","-16.28250840000001","-71.65897225000001","-1925868.55073164","2825923.71801712"
"1.29.11.60","1","29","11","60","-16.28224208","-71.65822681","-1925846.55166383","2826011.67280424"
