"unicode","P","D","L","V","lat","long","y_proj","x_proj"
"1.18.1.1","1","18","1","1","-16.43905675038356","-71.59110469156936","-1945097.88779632","2831588.76712925"
"1.18.1.2","1","18","1","2","-16.43898276696046","-71.5910482232072","-1945089.91117495","2831596.13076242"
"1.18.1.3","1","18","1","3","-16.43889925430017","-71.59097100710505","-1945081.07670009","2831605.96977242"
"1.18.1.4","1","18","1","4","-16.4388267715876","-71.59090364842001","-1945073.41332547","2831614.54793213"
"1.18.1.5","1","18","1","5","-16.43874325871515","-71.5908592900026","-1945064.16534465","2831620.66354434"
"1.18.1.6","1","18","1","6","-16.43865974572134","-71.59080178854109","-1945055.08273262","2831628.2685237"
"1.18.1.7","1","18","1","7","-16.43859829277016","-71.59075085878183","-1945048.50773662","2831634.84115959"
"1.18.1.8","1","18","1","8","-16.43856034879618","-71.59070905623254","-1945044.57833764","2831640.07296873"
"1.18.1.9","1","18","1","9","-16.43867714513441","-71.59054979934908","-1945060.29676603","2831656.59697354"
"1.18.1.10","1","18","1","10","-16.43873380598216","-71.59057835677955","-1945066.59059489","2831652.6220318"
"1.18.1.11","1","18","1","11","-16.43881889470561","-71.59062435795363","-1945076.00294882","2831646.29968979"
"1.18.1.12","1","18","1","12","-16.43888206907273","-71.5906884307976","-1945082.61467524","2831638.21522832"
"1.18.1.13","1","18","1","13","-16.43898449036923","-71.59078536149377","-1945093.42133843","2831625.89558404"
"1.18.1.14","1","18","1","14","-16.43904909467508","-71.59083136268848","-1945100.42837358","2831619.840357"
"1.18.1.15","1","18","1","15","-16.43910109317852","-71.59088229248742","-1945105.89319798","2831613.39099992"
"1.18.1.16","1","18","1","16","-16.43920981981753","-71.59062436070997","-1945121.90582386","2831641.20188081"
"1.18.1.17","1","18","1","17","-16.43912157970426","-71.59055864483292","-1945112.37153959","2831649.79938547"
"1.18.1.18","1","18","1","18","-16.43905224824947","-71.59049785771941","-1945104.99550483","2831657.59180767"
"1.18.1.19","1","18","1","19","-16.43897503834749","-71.59040749881687","-1945097.06650414","2831668.83803"
"1.18.1.20","1","18","1","20","-16.43890097971059","-71.5903417831758","-1945089.19741037","2831677.25060504"
"1.18.1.21","1","18","1","21","-16.43884582975058","-71.59026128171148","-1945083.73466486","2831687.09214862"
"1.18.1.22","1","18","1","22","-16.43874813462706","-71.59017749314945","-1945073.31756323","2831697.86097121"
"1.18.1.23","1","18","1","23","-16.43868037861683","-71.59011999199518","-1945066.08514867","2831705.26051705"
"1.18.1.24","1","18","1","24","-16.43860159259432","-71.59006413376824","-1945057.53689325","2831712.61771856"
"1.18.1.25","1","18","1","25","-16.43852910951406","-71.59000827565151","-1945049.72873421","2831719.8927232"
"1.18.1.26","1","18","1","26","-16.43846608079869","-71.58994913187691","-1945043.07206666","2831727.41678182"
"1.18.1.27","1","18","1","27","-16.43840620352325","-71.58988998815408","-1945036.78544322","2831734.89974566"
"1.18.1.28","1","18","1","28","-16.43831953887079","-71.58986041613697","-1945026.981259","2831739.38093381"
"1.18.1.29","1","18","1","29","-16.43824390433742","-71.58978812940629","-1945019.00977462","2831748.55874582"
"1.18.1.30","1","18","1","30","-16.43817772402063","-71.58974377158039","-1945011.79695795","2831754.44836503"
"1.18.1.31","1","18","1","31","-16.43810366501061","-71.58969941371727","-1945003.65900672","2831760.44072562"
"1.18.1.32","1","18","1","32","-16.43803748454199","-71.58964355571541","-1944996.59088475","2831767.6335601"
"1.18.1.33","1","18","1","33","-16.43801027181592","-71.58959315172817","-1944994.02979907","2831773.7002226"
"1.18.1.34","1","18","1","34","-16.43754270624886","-71.59013148736075","-1944932.35305936","2831718.79226791"
"1.18.1.35","1","18","1","35","-16.43763724977013","-71.59012163043978","-1944943.57856305","2831718.67652133"
"1.18.1.36","1","18","1","36","-16.43772549033482","-71.59011341640382","-1944954.04328892","2831718.45677796"
"1.18.1.37","1","18","1","37","-16.4378184580482","-71.59010520241772","-1944965.06308409","2831718.17538448"
"1.18.1.38","1","18","1","38","-16.43790512281976","-71.59011341718308","-1944975.13604246","2831716.1144527"
"1.18.1.39","1","18","1","39","-16.4379728790205","-71.59009370300519","-1944983.34017137","2831717.46499093"
"1.18.1.40","1","18","1","40","-16.4380201508176","-71.59007398872906","-1944989.13898817","2831719.08263617"
"1.18.1.41","1","18","1","41","-16.43807845274048","-71.59004113149597","-1944996.3983716","2831722.04581985"
"1.18.1.42","1","18","1","42","-16.43835885014152","-71.59009974128134","-1945028.58557946","2831711.74792764"
"1.18.1.43","1","18","1","43","-16.43823751937242","-71.59011781238537","-1945014.11130997","2831711.28218757"
"1.18.1.44","1","18","1","44","-16.43819024752815","-71.59016052691096","-1945008.02305729","2831707.05815689"
"1.18.1.45","1","18","1","45","-16.43810431439639","-71.59023282997357","-1944997.02280199","2831699.98525198"
"1.18.1.46","1","18","1","46","-16.43800385317565","-71.59028403678543","-1944984.58211268","2831695.49240335"
"1.18.1.47","1","18","1","47","-16.43791455436558","-71.59031429519626","-1944973.71574317","2831693.22787674"
"1.18.1.48","1","18","1","48","-16.43782079046778","-71.59031429471412","-1944962.70584015","2831694.45051322"
"1.18.1.49","1","18","1","49","-16.43773595682935","-71.59029800106708","-1944952.94956508","2831697.40305366"
"1.18.1.50","1","18","1","50","-16.43765112299305","-71.59032127664135","-1944942.69535026","2831695.87158401"
"1.18.1.51","1","18","1","51","-16.43756182440409","-71.59030265540308","-1944932.44407818","2831699.14609666"
"1.18.1.52","1","18","1","52","-16.43757968241298","-71.59061920933415","-1944930.55773484","2831663.04117232"
"1.18.1.53","1","18","1","53","-16.43767121357789","-71.59059593398861","-1944941.59833511","2831664.48531258"
"1.18.1.54","1","18","1","54","-16.43775381489881","-71.59059593457852","-1944951.29749553","2831663.40823903"
"1.18.1.55","1","18","1","55","-16.4378408811591","-71.5905889523755","-1944961.60880089","2831663.06423558"
"1.18.1.56","1","18","1","56","-16.43793017988048","-71.59057964256124","-1944972.2115338","2831662.95488246"
"1.18.1.57","1","18","1","57","-16.43804626828969","-71.59057266058248","-1944985.93065785","2831662.23242405"
"1.18.1.58","1","18","1","58","-16.43812440489838","-71.59052843654356","-1944995.66206214","2831666.2250815"
"1.18.1.59","1","18","1","59","-16.43819584411652","-71.59048654000343","-1945004.57776579","2831670.04130572"
"1.18.1.60","1","18","1","60","-16.43826951579684","-71.59045162623718","-1945013.66774397","2831673.03712481"
"1.18.1.61","1","18","1","61","-16.43834318746776","-71.59042602285604","-1945022.64056507","2831674.97788361"
"1.18.1.62","1","18","1","62","-16.43839230213977","-71.59037947078086","-1945028.99348299","2831679.61274819"
"1.18.1.63","1","18","1","63","-16.43844364927727","-71.59033990149278","-1945035.52067419","2831683.4272094"
"1.18.1.64","1","18","1","64","-16.43851732084663","-71.59035386744681","-1945043.99555486","2831680.88395617"
"1.18.1.65","1","18","1","65","-16.43841853305333","-71.59063759941594","-1945028.82533798","2831650.0195949"
"1.18.1.66","1","18","1","66","-16.43833021167609","-71.59066988408527","-1945018.04826856","2831647.5127287"
"1.18.1.67","1","18","1","67","-16.43825589474797","-71.5907064732346","-1945008.86145783","2831644.33546649"
"1.18.1.68","1","18","1","68","-16.43816919177423","-71.59074090989591","-1944998.24735091","2831641.56361665"
"1.18.1.69","1","18","1","69","-16.43811345403457","-71.59078180369639","-1944991.1879728","2831637.65628592"
"1.18.1.70","1","18","1","70","-16.43804533035509","-71.59080117410178","-1944982.94506012","2831636.34947867"
"1.18.1.71","1","18","1","71","-16.43796069191754","-71.59081408737158","-1944972.8442162","2831635.98971929"
"1.18.1.72","1","18","1","72","-16.43785953871883","-71.59081623885604","-1944960.93960513","2831637.06480884"
"1.18.1.73","1","18","1","73","-16.43776870721615","-71.59081839040039","-1944950.24697899","2831638.00530428"
"1.18.1.74","1","18","1","74","-16.43768406875324","-71.59081193268642","-1944940.3898771","2831639.84064936"
"1.18.1.75","1","18","1","75","-16.43759530141232","-71.59081838884944","-1944929.88546024","2831640.2664186"
"1.18.1.76","1","18","1","76","-16.43745905419147","-71.59084851979223","-1944913.5079953","2831638.62840009"
"1.18.1.77","1","18","1","77","-16.43737235135877","-71.59084851895163","-1944903.32724292","2831639.75894439"
"1.18.1.78","1","18","1","78","-16.43729803494396","-71.59086358439696","-1944894.41134442","2831639.02066777"
"1.18.1.79","1","18","1","79","-16.43721214000478","-71.59087940499747","-1944884.12637884","2831638.34777199"
"1.18.1.80","1","18","1","80","-16.43710272942162","-71.5908664897085","-1944871.44174683","2831641.23783484"
"1.18.1.81","1","18","1","81","-16.43700776915177","-71.59088585975806","-1944860.04765615","2831640.28089037"
"1.18.1.82","1","18","1","82","-16.43691900182119","-71.59090092517491","-1944849.43491303","2831639.73099884"
"1.18.1.83","1","18","1","83","-16.43681165560839","-71.5908901626385","-1944836.96558931","2831642.3501719"
"1.18.1.84","1","18","1","84","-16.43668779484538","-71.59085141997251","-1944822.90915497","2831648.35538495"
"1.18.1.85","1","18","1","85","-16.43661760723512","-71.59081052551831","-1944815.18216932","2831653.90466803"
