"unicode","P","D","L","V","lat","long","y_proj","x_proj"
"1.10.1.1","1","10","1","1","-16.40291941408341","-71.51602212712598","-1941799.54850412","2840571.58701494"
"1.10.1.2","1","10","1","2","-16.40289454446171","-71.51597087122548","-1941797.27343375","2840577.72412176"
"1.10.1.3","1","10","1","3","-16.4028549587932","-71.51591493857174","-1941793.32856421","2840584.58385546"
"1.10.1.4","1","10","1","4","-16.40281633986304","-71.51585767268641","-1941789.51407987","2840591.58214081"
"1.10.1.5","1","10","1","5","-16.40279518965294","-71.5158039608001","-1941787.70693205","2840597.94914789"
"1.10.1.6","1","10","1","6","-16.40277394551245","-71.51575001043662","-1941785.89175819","2840604.34442761"
"1.10.1.7","1","10","1","7","-16.40274780203887","-71.51570592013908","-1941783.37665448","2840609.68565885"
"1.10.1.8","1","10","1","8","-16.4027179535133","-71.51565392360227","-1941780.52602078","2840615.97183336"
"1.10.1.9","1","10","1","9","-16.40268170694771","-71.51560091184029","-1941776.93657146","2840622.45674155"
"1.10.1.10","1","10","1","10","-16.40264480939282","-71.51553503466664","-1941773.4329274","2840630.40902802"
"1.10.1.11","1","10","1","11","-16.40261833371685","-71.51548697138784","-1941770.92891093","2840636.20512705"
"1.10.1.12","1","10","1","12","-16.40259323081005","-71.51543799946384","-1941768.59762454","2840642.08632506"
"1.10.1.13","1","10","1","13","-16.40256254064572","-71.51539224574135","-1941765.56937013","2840647.67561343"
"1.10.1.14","1","10","1","14","-16.40253045062984","-71.51534729129969","-1941762.36658281","2840653.19256359"
"1.10.1.15","1","10","1","15","-16.40250518342506","-71.51529437708481","-1941760.06572228","2840659.52295249"
"1.10.1.16","1","10","1","16","-16.4024584243526","-71.51521925679558","-1941755.52016627","2840668.6522572"
"1.10.1.17","1","10","1","17","-16.40243292820801","-71.51517613331703","-1941753.0689105","2840673.87542616"
"1.10.1.18","1","10","1","18","-16.40257180544295","-71.51500590951331","-1941771.5310274","2840691.36306735"
"1.10.1.19","1","10","1","19","-16.40263430460719","-71.5149383916505","-1941779.7249405","2840698.20248897"
"1.10.1.20","1","10","1","20","-16.40269593078761","-71.51486259849044","-1941787.92069361","2840705.99168972"
"1.10.1.21","1","10","1","21","-16.40277180855834","-71.51477597065231","-1941797.92736875","2840714.82323315"
"1.10.1.22","1","10","1","22","-16.40284292555159","-71.51469754734384","-1941807.27127683","2840722.7866326"
"1.10.1.23","1","10","1","23","-16.40289327169885","-71.5146303107838","-1941814.03397374","2840729.75295447"
"1.10.1.24","1","10","1","24","-16.40295201117222","-71.51453198116499","-1941822.17493568","2840740.13537639"
"1.10.1.25","1","10","1","25","-16.40300389743885","-71.5144674115213","-1941829.08493676","2840746.7791468"
"1.10.1.26","1","10","1","26","-16.40305155510994","-71.51439218068514","-1941835.63267005","2840754.68710262"
"1.10.1.27","1","10","1","27","-16.4030908667856","-71.51434482200231","-1941840.84833726","2840759.54356825"
"1.10.1.28","1","10","1","28","-16.40314155623111","-71.51427899752309","-1941847.63358845","2840766.34526072"
"1.10.1.29","1","10","1","29","-16.40317740319166","-71.51419087499762","-1941852.95647995","2840775.86941827"
"1.10.1.30","1","10","1","30","-16.40323552977443","-71.51425854476349","-1941858.93138832","2840767.43632826"
"1.10.1.31","1","10","1","31","-16.40324208600325","-71.51435278831528","-1941858.51270476","2840756.66390485"
"1.10.1.32","1","10","1","32","-16.40330079592709","-71.51441559850629","-1941864.61744458","2840748.77425583"
"1.10.1.33","1","10","1","33","-16.4033710062893","-71.51449375224604","-1941871.87966371","2840738.9944325"
"1.10.1.34","1","10","1","34","-16.40338865044648","-71.5145508257292","-1941873.23246828","2840732.29200802"
"1.10.1.35","1","10","1","35","-16.40344848088524","-71.51461843241384","-1941879.40832898","2840723.84383545"
"1.10.1.36","1","10","1","36","-16.40350315957892","-71.51466853224417","-1941885.19982348","2840717.44817899"
"1.10.1.37","1","10","1","37","-16.40356480713085","-71.51477713388354","-1941891.07199665","2840704.32767218"
"1.10.1.38","1","10","1","38","-16.40365658920103","-71.51488278300687","-1941900.52153097","2840691.14814348"
"1.10.1.39","1","10","1","39","-16.40357827663427","-71.51500528139304","-1941889.77629329","2840678.28101613"
"1.10.1.40","1","10","1","40","-16.40349131101611","-71.51507628724697","-1941878.66410731","2840671.36591999"
"1.10.1.41","1","10","1","41","-16.40342443239605","-71.51517300607269","-1941869.58733224","2840661.27259593"
"1.10.1.42","1","10","1","42","-16.40338222981987","-71.51533311112402","-1941862.60985168","2840643.66915305"
"1.10.1.42A","1","10","1","42A","-16.40333088215619","-71.51538074947918","-1941855.97675891","2840638.93828811"
"1.10.1.43","1","10","1","43","-16.40329590461882","-71.51541938436978","-1941851.3803537","2840635.0144252"
"1.10.1.44","1","10","1","44","-16.40325167594709","-71.51547797128028","-1941845.44547697","2840628.94901669"
"1.10.1.45","1","10","1","45","-16.40318264592826","-71.51558256566","-1941836.01667769","2840617.99074194"
"1.10.1.46","1","10","1","46","-16.40309619383115","-71.51575159921883","-1941823.72837123","2840599.95311307"
"1.10.1.47","1","10","1","47","-16.40303036304587","-71.51565432823581","-1941817.22176598","2840611.84336"
"1.10.1.48","1","10","1","48","-16.402979276636","-71.51560059729006","-1941811.89806469","2840618.60374571"
"1.10.1.49","1","10","1","49","-16.40292477331219","-71.51551929090803","-1941806.52079059","2840628.53568673"
"1.10.1.50","1","10","1","50","-16.40289684380216","-71.5154421143211","-1941804.21322977","2840637.65206763"
"1.10.1.51","1","10","1","51","-16.40283994096983","-71.51533539365548","-1941798.8746455","2840650.49722292"
"1.10.1.52","1","10","1","52","-16.40277547214418","-71.5152716033091","-1941792.10570181","2840658.57319905"
"1.10.1.53","1","10","1","53","-16.40270058962177","-71.51516847319137","-1941784.60962131","2840671.24619259"
"1.10.1.54","1","10","1","54","-16.40262141833963","-71.51507699368119","-1941776.46274339","2840682.65412803"
"1.10.1.56","1","10","1","56","-16.40343435848024","-71.51390595971584","-1941886.73730743","2840804.81908861"
"1.10.1.57","1","10","1","57","-16.40348234635442","-71.51383727617623","-1941893.24130047","2840811.98026548"
"1.10.1.58","1","10","1","58","-16.40354150726293","-71.51376034548385","-1941901.16192888","2840819.93059347"
"1.10.1.59","1","10","1","59","-16.40357709881049","-71.51371752052322","-1941905.88341722","2840824.3215487"
"1.10.1.60","1","10","1","60","-16.40362179977108","-71.51366819024597","-1941911.75713356","2840829.33111137"
"1.10.1.61","1","10","1","61","-16.40365617247304","-71.51362115904007","-1941916.38850676","2840834.21495977"
"1.10.1.55","1","10","1","55","-16.40336903550305","-71.51402484057752","-1941877.56357226","2840792.19234766"
"1.10.1.62","1","10","1","62","-16.40369353155223","-71.51356044799221","-1941921.54330126","2840840.61099973"
"1.10.1.63","1","10","1","63","-16.40377780729539","-71.51347116471536","-1941932.57024695","2840849.63376933"
"1.10.1.64","1","10","1","64","-16.40380014185105","-71.51337797375669","-1941936.36977513","2840859.90924083"
"1.10.1.65","1","10","1","65","-16.40384767918841","-71.51332637941367","-1941942.60529548","2840865.13844814"
"1.10.1.66","1","10","1","66","-16.4038775449263","-71.51327986515921","-1941946.70070209","2840870.0225733"
