"unicode","P","D","L","V","lat","long","y_proj","x_proj"
"1.1.1.1","1","1","1","1","-16.39090887","-71.52830142000001","-1940233.84580478","2839336.02435116"
"1.1.1.2","1","1","1","2","-16.39072850177131","-71.52795303614697","-1940217.04645232","2839377.88317694"
"1.1.1.3","1","1","1","3","-16.3906235002657","-71.52803415103706","-1940203.69007639","2839370.05535138"
"1.1.1.4","1","1","1","4","-16.39057811732162","-71.52795857490919","-1940199.31094369","2839379.21757455"
"1.1.1.5","1","1","1","5","-16.39053632610688","-71.52789472311078","-1940195.20604226","2839387.00344644"
"1.1.1.6","1","1","1","6","-16.39048465166114","-71.52781286979014","-1940190.16691469","2839396.95959163"
"1.1.1.7","1","1","1","7","-16.39041383405215","-71.52770937922826","-1940183.15158871","2839409.6191302"
"1.1.1.8","1","1","1","8","-16.39036286874871","-71.52764985156114","-1940177.91452559","2839417.03440286"
"1.1.1.9","1","1","1","9","-16.39032338052839","-71.527602008271","-1940173.87849476","2839422.97494661"
"1.1.1.10","1","1","1","10","-16.39029107939301","-71.52756051389066","-1940170.60675846","2839428.10176305"
"1.1.1.11","1","1","1","11","-16.39025681324042","-71.52750976028446","-1940167.22082768","2839434.30418457"
"1.1.1.12","1","1","1","12","-16.39021582629839","-71.52745311521811","-1940163.11961386","2839441.2623827"
"1.1.1.13","1","1","1","13","-16.39016794970706","-71.5273992556112","-1940158.17397682","2839447.99463256"
"1.1.1.14","1","1","1","14","-16.39013036655264","-71.52732642264348","-1940154.67652662","2839456.74406841"
"1.1.1.15","1","1","1","15","-16.39007679215564","-71.52725056383248","-1940149.33868489","2839466.04531234"
"1.1.1.16","1","1","1","16","-16.39002965","-71.52718716","-1940144.59954755","2839473.85027403"
"1.1.1.17","1","1","1","17","-16.38996882426295","-71.52709852406228","-1940138.57083387","2839484.69504247"
"1.1.1.18","1","1","1","18","-16.38992551243317","-71.52704700121841","-1940134.13198017","2839491.10276787"
"1.1.1.19","1","1","1","19","-16.38989306308796","-71.52700095993315","-1940130.90010299","2839496.74715298"
"1.1.1.20","1","1","1","20","-16.38985825913374","-71.52694737907544","-1940127.48660328","2839503.27723098"
"1.1.1.21","1","1","1","21","-16.38982477850891","-71.52689837480057","-1940124.17090429","2839509.27107363"
"1.1.1.22","1","1","1","22","-16.38979308177015","-71.52685361026973","-1940121.01135144","2839514.76086637"
"1.1.1.23","1","1","1","23","-16.38988870017246","-71.52676174753228","-1940133.40099504","2839523.92999837"
"1.1.1.24","1","1","1","24","-16.38996944000001","-71.52670784000001","-1940143.56470988","2839528.98928346"
"1.1.1.25","1","1","1","25","-16.39003771","-71.52685595","-1940149.71868667","2839511.30316578"
"1.1.1.26","1","1","1","26","-16.39009429999999","-71.52700826999998","-1940154.44756665","2839493.29209792"
"1.1.1.27","1","1","1","27","-16.39024535526708","-71.52712437317319","-1940170.7296235","2839478.1551459"
"1.1.1.28","1","1","1","28","-16.39015708277893","-71.52678634100384","-1940164.61845976","2839517.63876545"
"1.1.1.29","1","1","1","29","-16.39010233069762","-71.52669832183197","-1940159.29547543","2839528.33437068"
"1.1.1.30","1","1","1","30","-16.39007505393008","-71.52660229754447","-1940157.30090062","2839539.5791811"
"1.1.1.31","1","1","1","31","-16.38985999248003","-71.52592979937488","-1940140.50919244","2839618.64515864"
"1.1.1.32","1","1","1","32","-16.38984027315959","-71.525837944256","-1940139.349906","2839629.31864167"
"1.1.1.33","1","1","1","33","-16.38982283914752","-71.52575526462898","-1940138.34349047","2839638.92182955"
"1.1.1.34","1","1","1","34","-16.38981159819239","-71.52565938937445","-1940138.23082859","2839649.94055219"
"1.1.1.35","1","1","1","35","-16.38975993","-71.52558556","-1940133.09135858","2839658.9869379"
"1.1.1.36","1","1","1","36","-16.38975314000002","-71.52551828","-1940133.14132071","2839666.70495045"
"1.1.1.37","1","1","1","37","-16.38974012","-71.52541237","-1940132.9460996","2839678.88483022"
"1.1.1.38","1","1","1","38","-16.38968478798603","-71.5253003055128","-1940127.85792566","2839692.31483624"
"1.1.1.39","1","1","1","39","-16.38966309744977","-71.52516105766919","-1940127.06416436","2839708.38834201"
"1.1.1.40","1","1","1","40","-16.38966731199637","-71.52506026740312","-1940128.82904732","2839719.76275822"
"1.1.1.41","1","1","1","41","-16.38966887350659","-71.5249584876198","-1940130.29474529","2839731.28401494"
"1.1.1.42","1","1","1","42","-16.38969125786988","-71.52484651645861","-1940134.33496454","2839743.68919789"
"1.1.1.43","1","1","1","43","-16.38971049856445","-71.5247667590284","-1940137.60005186","2839752.48243303"
"1.1.1.44","1","1","1","44","-16.38969794251329","-71.52467306326999","-1940137.30549642","2839763.27124445"
"1.1.1.45","1","1","1","45","-16.38962616165677","-71.52456396755451","-1940130.24765493","2839776.57936261"
"1.1.1.46","1","1","1","46","-16.3895529880134","-71.52447552643252","-1940122.7659744","2839787.56347297"
"1.1.1.47","1","1","1","47","-16.38950741988948","-71.52441903673851","-1940118.12464729","2839794.56405368"
"1.1.1.47A","1","1","1","47A","-16.38945559180643","-71.52437222549398","-1940112.62600586","2839800.5488167"
"1.1.1.47B","1","1","1","47B","-16.38942082677313","-71.52430494015397","-1940109.38975982","2839808.63262223"
"1.1.1.47C","1","1","1","47C","-16.38937950866158","-71.52424796956183","-1940105.25374969","2839815.63228028"
"1.1.1.47D","1","1","1","47D","-16.38934740882467","-71.52420087636435","-1940102.07619574","2839821.39154496"
"1.1.1.47E","1","1","1","47E","-16.38930473090118","-71.52414964947157","-1940097.70807857","2839827.75762896"
"1.1.1.48","1","1","1","48","-16.38927273438678","-71.52409842831806","-1940094.59466804","2839833.98365732"
"1.1.1.49","1","1","1","49","-16.38923935518443","-71.52404372501719","-1940091.36269903","2839840.62260744"
"1.1.1.50","1","1","1","50","-16.38919248324332","-71.52399072415402","-1940086.5242433","2839847.2446072"
"1.1.1.51","1","1","1","51","-16.38915695515882","-71.52393399948285","-1940083.06530318","2839854.14083297"
"1.1.1.52","1","1","1","52","-16.38910365330382","-71.52385338947124","-1940077.81934405","2839863.97761824"
"1.1.1.53","1","1","1","53","-16.3890478263249","-71.5237859020433","-1940072.11141833","2839872.35927602"
"1.1.1.54","1","1","1","54","-16.38900411600631","-71.52370961300892","-1940067.93776843","2839881.58089578"
"1.1.1.55","1","1","1","55","-16.38879524035396","-71.52385136242891","-1940041.61453224","2839868.23271595"
"1.1.1.56","1","1","1","56","-16.38886470516674","-71.52394184791211","-1940048.63481161","2839857.06510409"
"1.1.1.57","1","1","1","57","-16.38891055111948","-71.52401159033718","-1940053.14183395","2839848.55800824"
"1.1.1.58","1","1","1","58","-16.38894572889501","-71.52407963215211","-1940056.41705397","2839840.38299986"
"1.1.1.59","1","1","1","59","-16.38899246706002","-71.52413442040435","-1940061.21728715","2839833.56006272"
"1.1.1.60","1","1","1","60","-16.38902546112711","-71.52417213105224","-1940064.61810813","2839828.85309281"
