"unicode","P","D","L","V","lat","long","y_proj","x_proj"
"1.4.203.1","1","4","203","1","-16.33811640800372","-71.58199796723387","-1933358.58874874","2833933.78800183"
"1.4.203.1A","1","4","203","1A","-16.33798028327267","-71.58204148688418","-1933342.05684688","2833930.6183948"
"1.4.203.1B","1","4","203","1B","-16.3381429654187","-71.58189918817789","-1933362.94478072","2833944.64508253"
"1.4.203.2","1","4","203","2","-16.33792198196295","-71.58178288975137","-1933338.44825377","2833960.69946652"
"1.4.203.3","1","4","203","3","-16.33783841955833","-71.58172717392753","-1933329.3321699","2833968.10144523"
"1.4.203.4","1","4","203","4","-16.337694511975","-71.58156741782135","-1933314.43187925","2833988.08430182"
"1.4.203.5","1","4","203","5","-16.33766052905481","-71.58151840404564","-1933311.05462998","2833994.08324044"
"1.4.203.6","1","4","203","6","-16.33757256637073","-71.58147021566973","-1933301.32747597","2834000.68869358"
"1.4.203.7","1","4","203","7","-16.33750291691485","-71.58141525450552","-1933293.83590359","2834007.82466724"
"1.4.203.8","1","4","203","8","-16.3374363146243","-71.5813319610655","-1933287.05701282","2834018.13402452"
"1.4.203.9","1","4","203","9","-16.33735624021693","-71.58131417354267","-1933277.87555092","2834021.18969701"
"1.4.203.10","1","4","203","10","-16.33727619500992","-71.581242685297","-1933269.37002689","2834030.33469882"
"1.4.203.11","1","4","203","11","-16.33721112950412","-71.58118003433412","-1933262.51309662","2834038.28326665"
"1.4.203.12","1","4","203","12","-16.33713933999951","-71.58109914585636","-1933255.09486632","2834048.38720328"
"1.4.203.13","1","4","203","13","-16.33708713633626","-71.58105751972646","-1933249.48517116","2834053.78472648"
"1.4.203.14","1","4","203","14","-16.33702348768062","-71.58102299887011","-1933242.44234891","2834058.52494436"
"1.4.203.15","1","4","203","15","-16.33694830883172","-71.58093847313843","-1933234.67160087","2834069.08532721"
"1.4.203.16","1","4","203","16","-16.33679958293606","-71.58078031464683","-1933219.18532094","2834088.94967773"
"1.4.203.17","1","4","203","17","-16.33670620759072","-71.58069558273404","-1933209.28007191","2834099.76947485"
"1.4.203.18","1","4","203","18","-16.33652546011595","-71.58055742315896","-1933189.78256275","2834117.78127553"
"1.4.203.19","1","4","203","19","-16.33646566349693","-71.58049672597645","-1933183.51992713","2834125.440003"
"1.4.203.20","1","4","203","20","-16.33632201965319","-71.58041230729334","-1933167.70698243","2834136.87628088"
"1.4.203.21","1","4","203","21","-16.33626861045712","-71.58027875093801","-1933163.10694346","2834152.7145723"
"1.4.203.22","1","4","203","22","-16.33615088845369","-71.5803313962823","-1933148.62186029","2834148.27128921"
"1.4.203.23","1","4","203","23","-16.33613469747435","-71.5800840071055","-1933149.81845385","2834176.53581429"
"1.4.203.24","1","4","203","24","-16.33587200755024","-71.58006307968199","-1933119.22902582","2834182.31605603"
"1.4.203.25","1","4","203","25","-16.33579320052282","-71.57986154573848","-1933112.49742782","2834206.19267389"
"1.4.203.26","1","4","203","26","-16.33562513189495","-71.57978431833818","-1933093.72578455","2834217.13029061"
"1.4.203.27","1","4","203","27","-16.33559541537434","-71.57958606287401","-1933092.71855181","2834239.99850034"
"1.4.203.28","1","4","203","28","-16.3352508617328","-71.57961271321321","-1933051.91870276","2834241.44500022"
"1.4.203.29","1","4","203","29","-16.33515010868775","-71.5794877729312","-1933041.6504035","2834256.92038856"
"1.4.203.30","1","4","203","30","-16.3349142616196","-71.57935445384481","-1933015.62087879","2834275.09808662"
"1.4.203.31","1","4","203","31","-16.33472911330594","-71.57921675212499","-1932995.60053362","2834293.11527787"
"1.4.203.32","1","4","203","32","-16.33480711007884","-71.57910727689857","-1933006.13187021","2834304.51864173"
"1.4.203.33","1","4","203","33","-16.33494673296143","-71.57895371098672","-1933024.45309891","2834320.12278805"
"1.4.203.34","1","4","203","34","-16.33505914065127","-71.57905263810899","-1933036.41596441","2834307.44615124"
"1.4.203.35","1","4","203","35","-16.33477432941865","-71.57882886102405","-1933005.76861754","2834336.51732976"
"1.4.203.36","1","4","203","36","-16.33469610226462","-71.57891067922472","-1932995.55654617","2834328.25337191"
"1.4.203.37","1","4","203","37","-16.33456532654595","-71.57904893894595","-1932978.46606914","2834314.27021689"
