"unicode","P","D","L","V","lat","long","y_proj","x_proj"
"1.4.132.1","1","4","132","1","-16.34195535000001","-71.60885452999999","-1933473.29939748","2830838.76975166"
"1.4.132.2","1","4","132","2","-16.34191159000001","-71.60897582","-1933466.64396849","2830825.5847382"
"1.4.132.3","1","4","132","3","-16.34187695","-71.60907525000002","-1933461.33285931","2830814.7600764"
"1.4.132.4","1","4","132","4","-16.34185101000001","-71.60919056","-1933456.84475173","2830802.0222585"
"1.4.132.5","1","4","132","5","-16.34166228999998","-71.60913463999999","-1933435.38377801","2830810.80685704"
"1.4.132.6","1","4","132","6","-16.34172954999999","-71.60892072999999","-1933445.95699612","2830834.18875114"
"1.4.132.7","1","4","132","7","-16.34134447","-71.60928724999998","-1933396.15539362","2830797.6204583"
"1.4.132.8","1","4","132","8","-16.34131799999999","-71.60939388999999","-1933391.71353693","2830785.87246448"
"1.4.132.9","1","4","132","9","-16.34127927","-71.60950690999999","-1933385.75228391","2830773.55990048"
"1.4.132.10","1","4","132","10","-16.34106593000002","-71.60943404","-1933361.61228432","2830784.58505172"
"1.4.132.11","1","4","132","11","-16.34115370000001","-71.60927142","-1933373.95231276","2830801.88613156"
"1.4.132.12","1","4","132","12","-16.34160671","-71.60936284","-1933426.00341407","2830785.65348864"
"1.4.132.13","1","4","132","13","-16.34177787999999","-71.60942261","-1933445.35542841","2830776.65973869"
"1.4.132.14","1","4","132","14","-16.34174573999999","-71.60953468","-1933440.17985265","2830764.36958295"
"1.4.132.15","1","4","132","15","-16.34172415","-71.60963350999999","-1933436.40869379","2830753.44392777"
"1.4.132.16","1","4","132","16","-16.34155167","-71.60959418","-1933416.64724409","2830760.13712639"
"1.4.132.17","1","4","132","17","-16.34157436999998","-71.60947667000001","-1933420.78234867","2830773.16635393"
"1.4.132.18","1","4","132","18","-16.34202934000001","-71.60948670000001","-1933474.08138352","2830766.13623058"
"1.4.132.19","1","4","132","19","-16.34221431000001","-71.60954954","-1933495.0154183","2830756.61564539"
"1.4.132.20","1","4","132","20","-16.34217412999999","-71.60966974","-1933488.79406034","2830743.50790846"
"1.4.132.21","1","4","132","21","-16.34213690000002","-71.60977008999998","-1933483.16736687","2830732.61253713"
"1.4.132.22","1","4","132","22","-16.34196144999999","-71.60971337999999","-1933463.27455769","2830741.31475561"
"1.4.132.23","1","4","132","23","-16.34199497000001","-71.60960848000001","-1933468.52250599","2830752.774076"
"1.4.132.24","1","4","132","24","-16.34216561","-71.60912732","-1933494.57736351","2830805.11745008"
"1.4.132.25","1","4","132","25","-16.34257865","-71.60970336","-1933535.87392626","2830734.45651348"
"1.4.132.26","1","4","132","26","-16.34302032999999","-71.6098636","-1933585.73361403","2830710.56770924"
"1.4.132.27","1","4","132","27","-16.34381937","-71.60910304999999","-1933689.07238868","2830786.44715773"
