"unicode","P","D","L","V","lat","long","y_proj","x_proj"
"1.4.117.435","1","4","117","435","-16.34018269062793","-71.59150287021264","-1933482.24477001","2832829.17614019"
"1.4.117.436","1","4","117","436","-16.34016014792821","-71.59114219976411","-1933484.11232727","2832870.36565559"
"1.4.117.437","1","4","117","437","-16.34016302087948","-71.59099594637479","-1933486.28055033","2832886.91244471"
"1.4.117.438","1","4","117","438","-16.34017994067168","-71.59090516542039","-1933489.40398002","2832896.98696738"
"1.4.117.439","1","4","117","439","-16.34016031583558","-71.5908180481489","-1933488.18987005","2832907.11985666"
"1.4.117.440","1","4","117","440","-16.3401618481502","-71.59073026811336","-1933489.46868923","2832917.0536038"
"1.4.117.441","1","4","117","441","-16.34016838011551","-71.59062322703518","-1933491.57577785","2832929.10659786"
"1.4.117.442","1","4","117","442","-16.34017052107168","-71.59044170103651","-1933494.09965977","2832949.66258661"
"1.4.117.443","1","4","117","443","-16.34017239028957","-71.59020554836319","-1933497.27551579","2832976.41640261"
"1.4.117.444","1","4","117","444","-16.33996803236638","-71.59062925649471","-1933467.9720719","2832931.02040608"
"1.4.117.445","1","4","117","445","-16.33997045835011","-71.59072962303355","-1933467.00054555","2832919.6081023"
"1.4.117.446","1","4","117","446","-16.33998428086428","-71.59082291611183","-1933467.45594593","2832908.85013131"
"1.4.117.447","1","4","117","447","-16.33997808546987","-71.59091631816352","-1933465.55914833","2832898.33933727"
"1.4.117.448","1","4","117","448","-16.33998090399666","-71.59100842718351","-1933464.73710925","2832887.85830606"
"1.4.120.2","1","4","120","2","-16.33997601760438","-71.58943769953551","-1933483.82675125","2833066.03144412"
"1.4.120.3","1","4","120","3","-16.3395889456908","-71.58984870671819","-1933433.22454366","2833024.44440528"
"1.4.120.4","1","4","120","4","-16.33896880091234","-71.59035610956447","-1933354.04450843","2832974.94812658"
"1.4.120.5","1","4","120","5","-16.33782918935314","-71.59100354474877","-1933212.10759075","2832916.30640053"
"1.4.120.6","1","4","120","6","-16.33675962401449","-71.59152931307896","-1933079.92048262","2832870.55132646"
"1.4.120.7","1","4","120","7","-16.33619070097175","-71.59177336386955","-1933010.05358039","2832850.25133086"
"1.4.120.8","1","4","120","8","-16.3358838151688","-71.59189626448571","-1932972.47580698","2832840.29257187"
"1.4.120.9","1","4","120","9","-16.33559533963278","-71.5920702236298","-1932936.42114885","2832824.30529378"
"1.4.120.10","1","4","120","10","-16.33535505225654","-71.59218374635321","-1932906.7819349","2832814.54657602"
"1.4.120.11","1","4","120","11","-16.33497325600836","-71.59236940329582","-1932859.62175366","2832798.44203471"
"1.4.120.12","1","4","120","12","-16.33462758165508","-71.59255661541046","-1932816.6842371","2832781.69283134"
