"unicode","P","D","L","V","lat","long","y_proj","x_proj"
"1.11.1.1","1","11","1","1","-16.39322435387304","-71.52830282197812","-1940505.82814511","2839305.64718223"
"1.11.1.2","1","11","1","2","-16.39300613591263","-71.52829921268483","-1940480.23957832","2839308.90447639"
"1.11.1.3","1","11","1","3","-16.39285630732294","-71.5282777541323","-1940462.90956568","2839313.29317431"
"1.11.1.4","1","11","1","4","-16.39275554603417","-71.52831590781264","-1940450.59247859","2839310.2818288"
"1.11.1.5","1","11","1","5","-16.39273444774374","-71.52821117039382","-1940449.43355753","2839322.43375139"
"1.11.1.6","1","11","1","6","-16.39274913041749","-71.52798235463528","-1940454.0410072","2839348.18842649"
"1.11.1.7","1","11","1","7","-16.39249371622602","-71.52804252410722","-1940423.2794353","2839344.69901132"
"1.11.1.8","1","11","1","8","-16.39241934199942","-71.52804921576195","-1940414.45838128","2839344.91087316"
"1.11.1.9","1","11","1","9","-16.39234989012155","-71.52803181609178","-1940406.51905902","2839347.79030513"
"1.11.1.10","1","11","1","10","-16.39222620952234","-71.52799572869509","-1940392.44490255","2839353.49654756"
"1.11.1.11","1","11","1","11","-16.39215385839827","-71.527981136306","-1940384.12963301","2839356.09548286"
"1.11.1.12","1","11","1","12","-16.39209141538903","-71.52797010237458","-1940376.93344121","2839358.16159831"
"1.11.1.13","1","11","1","13","-16.39202060618016","-71.52797689018531","-1940368.5299525","2839358.31600969"
"1.11.1.14","1","11","1","14","-16.39194206641001","-71.52797295790378","-1940359.35340194","2839359.78690509"
"1.11.1.15","1","11","1","15","-16.39185486155519","-71.52797275258699","-1940349.11200856","2839360.948263"
"1.11.1.16","1","11","1","16","-16.39177883250827","-71.52797409799916","-1940340.163904","2839361.78792082"
"1.11.1.17","1","11","1","17","-16.39166306725027","-71.52798142190647","-1940326.47265825","2839362.46821929"
"1.11.1.18","1","11","1","18","-16.39155706575293","-71.52801254464404","-1940313.62855762","2839360.32242256"
"1.11.1.19","1","11","1","19","-16.39136833354301","-71.52802696884075","-1940291.27641424","2839361.14979357"
"1.11.1.20","1","11","1","20","-16.39121845347495","-71.52791031424366","-1940275.13948423","2839376.33380063"
"1.11.1.21","1","11","1","21","-16.39127645889749","-71.52788518890432","-1940282.26992077","2839378.42591031"
"1.11.1.22","1","11","1","22","-16.39134120286903","-71.52785634363076","-1940290.23880139","2839380.85189795"
"1.11.1.23","1","11","1","23","-16.39142286666349","-71.52781180549016","-1940300.39295573","2839384.83656349"
"1.11.1.24","1","11","1","24","-16.39149176175683","-71.52779116076819","-1940308.74616912","2839386.27846329"
"1.11.1.25","1","11","1","25","-16.3915214538265","-71.52777983530898","-1940312.37678487","2839387.17521863"
"1.11.1.26","1","11","1","26","-16.39158073505293","-71.52775270686888","-1940319.68233483","2839389.4777974"
"1.11.1.27","1","11","1","27","-16.39167986609315","-71.52769687880671","-1940332.0306166","2839394.51469782"
"1.11.1.28","1","11","1","28","-16.39180204458555","-71.52765705030498","-1940346.88474146","2839397.43652997"
