"unicode","P","D","L","V","lat","long","y_proj","x_proj"
"1.13.1.1","1","13","1","1","-16.44641747383118","-71.50080877234417","-1947101.81485127","2841727.13058735"
"1.13.1.2","1","13","1","2","-16.44616683846443","-71.50084406200232","-1947071.92376963","2841726.41607501"
"1.13.1.3","1","13","1","3","-16.44567999746647","-71.50139579177346","-1947007.74891936","2841670.24882854"
"1.13.1.4","1","13","1","4","-16.44587265605614","-71.5010648872766","-1947034.56920846","2841705.23799199"
"1.13.1.5","1","13","1","5","-16.44498749494927","-71.50130226622258","-1946927.57744866","2841689.93130363"
"1.13.1.6","1","13","1","6","-16.44472874376546","-71.50127506850595","-1946897.52358858","2841696.40714145"
"1.13.1.7","1","13","1","7","-16.44454842179916","-71.50127615067193","-1946876.32574775","2841698.64854678"
"1.13.1.8","1","13","1","8","-16.4443634893025","-71.50139461404387","-1946853.10117697","2841687.64256305"
"1.13.1.9","1","13","1","9","-16.44060787577234","-71.4998858872606","-1946430.97734002","2841907.92683839"
"1.13.1.10","1","13","1","10","-16.44388863416322","-71.50267118540991","-1946781.16553105","2841549.13981809"
"1.13.1.11","1","13","1","11","-16.44359837428144","-71.50282452028168","-1946745.12642315","2841535.56082497"
"1.13.1.12","1","13","1","12","-16.44349790948744","-71.5029922767802","-1946731.20181449","2841517.85883487"
"1.13.1.13","1","13","1","13","-16.44261251300343","-71.50358628853508","-1946619.67280894","2841462.11986979"
"1.13.1.14","1","13","1","14","-16.44242230551852","-71.50358919184468","-1946597.29081675","2841464.28377692"
"1.13.1.15","1","13","1","15","-16.44234578133706","-71.5039195766721","-1946584.12193888","2841427.83021467"
"1.13.1.16","1","13","1","16","-16.44219544669405","-71.50404047250815","-1946564.9317512","2841416.09433361"
"1.13.1.17","1","13","1","17","-16.44211930130882","-71.50408944894949","-1946555.36686266","2841411.5397486"
"1.13.1.18","1","13","1","18","-16.44199438036146","-71.50416317205261","-1946539.7589192","2841404.81882965"
"1.13.1.19","1","13","1","19","-16.44171939942983","-71.50427135371237","-1946506.08640261","2841396.15792174"
"1.13.1.20","1","13","1","20","-16.44143289553049","-71.50439336406306","-1946470.88532596","2841386.0801384"
"1.13.1.21","1","13","1","21","-16.44124066625284","-71.50449237863553","-1946447.0503231","2841377.37384343"
"1.13.1.22","1","13","1","22","-16.43856889081754","-71.50246103138301","-1946158.86415176","2841642.6909535"
"1.13.1.23","1","13","1","23","-16.44053312022942","-71.50508606108042","-1946356.42104358","2841319.33866037"
"1.13.1.24","1","13","1","24","-16.44039427714372","-71.50513591730122","-1946339.47957125","2841315.50576036"
"1.13.1.25","1","13","1","25","-16.44021885946012","-71.50522289229846","-1946317.77199441","2841307.94384228"
"1.13.1.26","1","13","1","26","-16.44003256987422","-71.50531478595936","-1946294.72503129","2841299.9667025"
"1.13.1.27","1","13","1","27","-16.43989320045362","-71.50534879595938","-1946277.92215112","2841297.93715063"
"1.13.1.28","1","13","1","28","-16.4396720123782","-71.50540427500979","-1946251.23592002","2841294.54567651"
"1.13.1.29","1","13","1","29","-16.43929031083667","-71.50602876577713","-1946198.49766652","2841228.74653761"
"1.13.1.30","1","13","1","30","-16.43915441295302","-71.50613174300376","-1946181.23061359","2841218.85229435"
"1.13.1.31","1","13","1","31","-16.43902606135959","-71.50622145143798","-1946165.01788099","2841210.36347646"
"1.13.1.32","1","13","1","32","-16.43892222222222","-71.50632177493998","-1946151.55059737","2841200.34999767"
"1.13.1.33","1","13","1","33","-16.43880663562263","-71.50639831876623","-1946137.00395595","2841193.18640281"
"1.13.1.34","1","13","1","34","-16.43869961633858","-71.50647130942605","-1946123.50871897","2841186.31337415"
"1.13.1.35","1","13","1","35","-16.43859123293491","-71.50647974295424","-1946110.66951624","2841186.7772728"
"1.13.1.36","1","13","1","36","-16.43850693953312","-71.50656894186358","-1946099.63912675","2841177.76887461"
"1.13.1.37","1","13","1","37","-16.43816502464571","-71.5060119166632","-1946066.51504586","2841245.40071868"
"1.13.1.38","1","13","1","38","-16.43823276517122","-71.50617287735081","-1946072.43779862","2841226.26441081"
"1.13.1.39","1","13","1","39","-16.43828208315071","-71.50635321578224","-1946075.95131009","2841205.17257093"
"1.13.1.40","1","13","1","40","-16.43833710670491","-71.50649361090306","-1946080.64015238","2841188.53453333"
"1.13.1.41","1","13","1","41","-16.43838464008958","-71.50666622793764","-1946084.0416619","2841168.34153624"
"1.13.1.42","1","13","1","42","-16.43823871771559","-71.50674289322885","-1946065.9297925","2841161.56152373"
"1.13.1.43","1","13","1","43","-16.43813012507833","-71.50677413760981","-1946052.77761106","2841159.44195074"
"1.13.1.44","1","13","1","44","-16.43805066998439","-71.50682534054502","-1946042.79607434","2841154.67784891"
"1.13.1.45","1","13","1","45","-16.43798473148315","-71.50686716944014","-1946034.52095295","2841150.79942496"
"1.13.1.46","1","13","1","46","-16.43788281608878","-71.50691590803898","-1946021.93201857","2841146.60895192"
"1.13.1.47","1","13","1","47","-16.43781128011026","-71.50695866148358","-1946012.98764304","2841142.69902512"
"1.13.1.48","1","13","1","48","-16.43769192774466","-71.50695479351961","-1945999.01539953","2841144.70118044"
"1.13.1.49","1","13","1","49","-16.43762820376309","-71.50694953116724","-1945991.59583517","2841146.13263461"
"1.13.1.50","1","13","1","50","-16.43751130328891","-71.50660467238427","-1945982.22288163","2841186.76221232"
"1.13.1.51","1","13","1","51","-16.43720695450669","-71.50648787130265","-1945947.94558408","2841203.99173162"
"1.13.1.52","1","13","1","52","-16.43738841273981","-71.50689501711756","-1945964.11514342","2841155.45456784"
"1.13.1.53","1","13","1","53","-16.43749240494617","-71.50708055555556","-1945973.98604633","2841133.05694286"
"1.13.1.54","1","13","1","54","-16.43743349698789","-71.50711689911887","-1945966.60623061","2841129.70825791"
"1.13.1.55","1","13","1","55","-16.43737391441053","-71.50712214297482","-1945959.54035842","2841129.89430605"
"1.13.1.56","1","13","1","56","-16.43731067433614","-71.50714980654264","-1945951.76136418","2841127.58645116"
"1.13.1.57","1","13","1","57","-16.43723168410436","-71.50716961813173","-1945942.23136464","2841126.37513582"
"1.13.1.58","1","13","1","58","-16.43697995719221","-71.50720470291182","-1945912.21570843","2841125.69512078"
"1.13.1.59","1","13","1","59","-16.43685445210592","-71.50721414563881","-1945897.35238187","2841126.2686904"
"1.13.1.60","1","13","1","60","-16.4353545436339","-71.50780649467652","-1945713.65953191","2841078.75898781"
"1.13.1.61","1","13","1","61","-16.43523337434181","-71.50785557423124","-1945698.80454148","2841074.78171317"
"1.13.1.62","1","13","1","62","-16.43515097557465","-71.5079005750554","-1945688.55575078","2841070.75902076"
"1.13.1.63","1","13","1","63","-16.4350986509867","-71.50793177996556","-1945682.01437264","2841067.90651678"
"1.13.1.64","1","13","1","64","-16.43502724201255","-71.50795239888686","-1945673.36484207","2841066.50416847"
"1.13.1.65","1","13","1","65","-16.43494728072488","-71.50800512681431","-1945663.30473402","2841061.57346411"
"1.13.1.66","1","13","1","66","-16.43487745317529","-71.50804511193512","-1945654.59618738","2841057.95473925"
"1.13.1.67","1","13","1","67","-16.43482997067024","-71.50809348095339","-1945648.40668806","2841053.09280738"
"1.13.1.68","1","13","1","68","-16.43476847389112","-71.50813934577099","-1945640.60249817","2841048.69834288"
"1.13.1.69","1","13","1","69","-16.43472964350224","-71.50818664657211","-1945635.44293155","2841043.84418909"
"1.13.1.70","1","13","1","70","-16.43468548236569","-71.5082197037859","-1945629.83717538","2841040.67472525"
"1.13.1.71","1","13","1","71","-16.43464501287035","-71.50825413374767","-1945624.64775089","2841037.30127089"
"1.13.1.72","1","13","1","72","-16.4345310070117","-71.50831401961942","-1945610.49776267","2841032.00488489"
"1.13.1.73","1","13","1","73","-16.43410853389668","-71.50778850435668","-1945567.50965671","2841097.11893103"
"1.13.1.74","1","13","1","74","-16.43390389294602","-71.50711829592973","-1945551.94078099","2841175.78506602"
"1.13.1.75","1","13","1","75","-16.43371683896684","-71.50691931909988","-1945532.48134839","2841200.7944396"
"1.13.1.76","1","13","1","76","-16.43350555346481","-71.50706305812857","-1945505.84310142","2841187.26511782"
"1.13.1.77","1","13","1","77","-16.43420629307953","-71.50838266915088","-1945571.48375965","2841028.47460002"
"1.13.1.78","1","13","1","78","-16.4345631905076","-71.50844170849483","-1945612.6645549","2841017.10658842"
"1.13.1.79","1","13","1","79","-16.434514264382","-71.50858122866707","-1945605.15334265","2841001.9292504"
"1.13.1.80","1","13","1","80","-16.43447979492641","-71.5086800235302","-1945599.85523311","2840991.17981255"
"1.13.1.81","1","13","1","81","-16.43446964858729","-71.50875989042177","-1945597.65376985","2840982.25777502"
"1.13.1.82","1","13","1","82","-16.4344195385898","-71.50888555880806","-1945590.17861401","2840968.666394"
"1.13.1.83","1","13","1","83","-16.43438777255272","-71.5090350587009","-1945584.55723304","2840952.13286448"
"1.13.1.84","1","13","1","84","-16.4343491507986","-71.50914534547918","-1945578.62612611","2840940.13491644"
"1.13.1.85","1","13","1","85","-16.43432730525122","-71.50924676937107","-1945574.77785566","2840928.92208641"
"1.13.1.86","1","13","1","86","-16.43430844528706","-71.50933353346815","-1945571.4656196","2840919.33221176"
"1.13.1.87","1","13","1","87","-16.43427667632795","-71.50943561151759","-1945566.44333919","2840908.17518382"
"1.13.1.88","1","13","1","88","-16.43424838865296","-71.50956506910667","-1945561.48398289","2840893.86841366"
"1.13.1.89","1","13","1","89","-16.43421951051705","-71.50977252588966","-1945555.46944701","2840870.72624179"
"1.13.1.90","1","13","1","90","-16.43418774774343","-71.50991605579038","-1945549.92403621","2840854.86955226"
"1.13.1.91","1","13","1","91","-16.43416115796493","-71.51004140685835","-1945545.21610331","2840841.00614102"
"1.13.1.92","1","13","1","92","-16.43409592986145","-71.51021695950266","-1945535.33465784","2840821.95715312"
"1.13.1.93","1","13","1","93","-16.43394557842802","-71.51031933952608","-1945516.37814839","2840812.31881391"
"1.13.1.94","1","13","1","94","-16.43378536925474","-71.51046939959366","-1945495.66103314","2840797.40382527"
"1.13.1.95","1","13","1","95","-16.43360430764519","-71.51047340449223","-1945474.3401647","2840799.32081956"
"1.13.1.96","1","13","1","96","-16.43366751652403","-71.51032507404946","-1945483.64026532","2840815.31001072"
"1.13.1.97","1","13","1","97","-16.43370411055173","-71.51020503824969","-1945489.45620583","2840828.43983292"
"1.13.1.98","1","13","1","98","-16.43372615566888","-71.50998439499776","-1945494.83454461","2840853.16654558"
"1.13.1.99","1","13","1","99","-16.4337331847404","-71.5099073446973","-1945496.63409048","2840861.81007144"
"1.13.1.100","1","13","1","100","-16.43372150803534","-71.50981488994225","-1945496.43085887","2840872.44504772"
"1.13.1.101","1","13","1","101","-16.433713566256","-71.50968910068698","-1945497.08769916","2840886.81042287"
"1.13.1.102","1","13","1","102","-16.43369559208704","-71.50945077456083","-1945497.98831854","2840914.06609322"
"1.13.1.103","1","13","1","103","-16.43362699844522","-71.50883618798225","-1945497.69799483","2840984.64349961"
"1.13.1.104","1","13","1","104","-16.43359276594325","-71.50870492359348","-1945495.33557268","2840999.97403239"
"1.13.1.105","1","13","1","105","-16.43334345817631","-71.50778930067099","-1945477.62078568","2841107.04905933"
"1.13.1.106","1","13","1","106","-16.43352792877317","-71.50770643027128","-1945500.33932685","2841114.02859594"
"1.13.1.107","1","13","1","107","-16.43326194339677","-71.50758312864207","-1945470.65064807","2841131.49177556"
"1.13.1.108","1","13","1","108","-16.4332374350987","-71.50747383702463","-1945469.15291987","2841144.20390708"
"1.13.1.109","1","13","1","109","-16.43318069269307","-71.50718703286377","-1945466.11219022","2841177.46408402"
"1.13.1.110","1","13","1","110","-16.4331317852227","-71.50707670218833","-1945461.76125884","2841190.61362622"
"1.13.1.111","1","13","1","111","-16.43311769549689","-71.50701759908307","-1945460.85310695","2841197.49911463"
"1.13.1.112","1","13","1","112","-16.43309338239184","-71.50690960188234","-1945459.361972","2841210.06199107"
"1.13.1.113","1","13","1","113","-16.43307556194146","-71.50681762316552","-1945458.43110534","2841220.72370545"
"1.13.1.114","1","13","1","114","-16.43304443788313","-71.50667845876004","-1945456.53380952","2841236.90947109"
"1.13.1.115","1","13","1","115","-16.43299851067906","-71.50649266271468","-1945453.48692575","2841258.57613083"
"1.13.1.116","1","13","1","116","-16.4329506796393","-71.5062843916637","-1945450.50049428","2841282.81592889"
"1.13.1.117","1","13","1","117","-16.43287588478757","-71.50567966443988","-1945449.35797254","2841352.35843549"
"1.13.1.118","1","13","1","118","-16.43294909445726","-71.50563665226814","-1945458.50225813","2841356.27616528"
"1.13.1.119","1","13","1","119","-16.4330032609877","-71.5056152371436","-1945465.13637569","2841357.9946851"
"1.13.1.120","1","13","1","120","-16.43307502329848","-71.50559390664739","-1945473.83655198","2841359.47312936"
"1.13.1.121","1","13","1","121","-16.43315208145548","-71.50559867611068","-1945482.82894156","2841357.92303349"
"1.13.1.122","1","13","1","122","-16.43316696910127","-71.50571063751934","-1945483.16259043","2841345.03405024"
"1.13.1.123","1","13","1","123","-16.43315692264829","-71.50578078187309","-1945481.09564238","2841337.21280908"
"1.13.1.124","1","13","1","124","-16.43318378197903","-71.50586087045765","-1945483.23862465","2841327.78070977"
"1.13.1.125","1","13","1","125","-16.43320375696017","-71.50601000775373","-1945483.70000017","2841310.61019105"
"1.13.1.126","1","13","1","126","-16.43322874567773","-71.50615979916498","-1945484.74212364","2841293.2998581"
"1.13.1.127","1","13","1","127","-16.43327318024346","-71.50631109647787","-1945488.04968293","2841275.56410669"
"1.13.1.128","1","13","1","128","-16.43330377998047","-71.50642819423933","-1945490.16427019","2841261.88704758"
"1.13.1.129","1","13","1","129","-16.4333219755889","-71.50651276709047","-1945491.23278931","2841252.06006225"
"1.13.1.130","1","13","1","130","-16.43338429895262","-71.50671070368729","-1945496.05235327","2841228.80222193"
"1.13.1.131","1","13","1","131","-16.43339041385547","-71.50689027455425","-1945494.50084274","2841208.36287878"
"1.13.1.132","1","13","1","132","-16.43351097498305","-71.50674937134583","-1945510.4451848","2841222.75900415"
"1.13.1.133","1","13","1","133","-16.433484973277","-71.506683146808","-1945508.22768648","2841230.6079264"
"1.13.1.134","1","13","1","134","-16.43347954253971","-71.50658889267012","-1945508.78113703","2841241.36533646"
"1.13.1.135","1","13","1","135","-16.43347160568943","-71.50647888052386","-1945509.23937478","2841253.94218005"
"1.13.1.136","1","13","1","136","-16.4334617187878","-71.50639589551594","-1945509.12688447","2841263.48030625"
"1.13.1.137","1","13","1","137","-16.43345011848416","-71.50631222959257","-1945508.82171832","2841273.11808097"
"1.13.1.138","1","13","1","138","-16.43342224640107","-71.50623267204799","-1945506.55304434","2841282.50319477"
"1.13.1.139","1","13","1","139","-16.43340396868348","-71.50614076679221","-1945505.56758798","2841293.16260053"
"1.13.1.140","1","13","1","140","-16.43335787657647","-71.50598779485377","-1945502.08650036","2841311.10994016"
"1.13.1.141","1","13","1","141","-16.43328214340829","-71.5057576345671","-1945496.09899011","2841338.19701323"
"1.13.1.142","1","13","1","142","-16.43324473385359","-71.50555274044343","-1945494.29429913","2841361.91752544"
"1.13.1.143","1","13","1","143","-16.43334877044601","-71.50551434012999","-1945507.00180368","2841364.90854368"
"1.13.1.144","1","13","1","144","-16.43341788965224","-71.50548283429892","-1945515.52011077","2841367.5752409"
"1.13.1.145","1","13","1","145","-16.43347701564611","-71.50546564055819","-1945522.68350467","2841368.75015453"
"1.13.1.146","1","13","1","146","-16.43352400780329","-71.50546295847721","-1945528.23798272","2841368.43870067"
"1.13.1.147","1","13","1","147","-16.43347855627918","-71.50531085713197","-1945524.82121112","2841386.27902341"
"1.13.1.148","1","13","1","148","-16.43344801859017","-71.50521559860545","-1945522.43791307","2841397.47927413"
"1.13.1.149","1","13","1","149","-16.4333696051058","-71.50491250309094","-1945517.0576641","2841432.87088762"
