"unicode","P","D","L","V","lat","long","y_proj","x_proj"
"1.4.1.11","1","4","1","11","-16.39658644650515","-71.56150998548046","-1940482.73585014","2835496.72753765"
"1.4.1.13","1","4","1","13","-16.39441226297964","-71.56288809653623","-1940210.05395683","2835368.81618115"
"1.4.1.14","1","4","1","14","-16.39452544127709","-71.5629445009312","-1940222.63712065","2835360.9472746"
"1.4.1.15","1","4","1","15","-16.39460215010831","-71.56298788748661","-1940231.10075338","2835355.02927799"
"1.4.2.1","1","4","2","1","-16.39270618462766","-71.56048836358227","-1940039.85495496","2835663.10277254"
"1.4.2.2","1","4","2","2","-16.39277034047641","-71.56045888283359","-1940047.76068876","2835665.60933274"
"1.4.2.3","1","4","2","3","-16.39285465381596","-71.56040250974603","-1940058.37206846","2835670.90215853"
"1.4.2.4","1","4","2","4","-16.39296284813646","-71.56033384267268","-1940071.94284404","2835677.27767455"
"1.4.2.5","1","4","2","5","-16.39307629708341","-71.5602475734796","-1940086.35213331","2835685.58032408"
"1.4.2.6","1","4","2","6","-16.39317863163419","-71.56042809454452","-1940096.10106575","2835663.78096571"
"1.4.2.7","1","4","2","7","-16.39307994655079","-71.56045513451343","-1940084.17061168","2835662.00097839"
"1.4.2.8","1","4","2","8","-16.39299441903536","-71.560464967355","-1940074.00187985","2835662.00039521"
"1.4.2.9","1","4","2","9","-16.39291223307345","-71.56048570563435","-1940064.08847149","2835660.71989231"
"1.4.2.10","1","4","2","10","-16.39277448911451","-71.56067967018981","-1940045.47154768","2835640.52395953"
"1.4.2.11","1","4","2","11","-16.3926000551085","-71.56073056389015","-1940024.34456868","2835637.02631852"
"1.4.2.12","1","4","2","12","-16.39265493496009","-71.56068248343939","-1940031.39472213","2835641.76243476"
"1.4.2.13","1","4","2","13","-16.39292838157659","-71.56063157114298","-1940064.15082029","2835643.97232538"
"1.4.2.14","1","4","2","14","-16.39304987657538","-71.56060944778515","-1940078.69842113","2835644.89777733"
"1.4.2.15","1","4","2","15","-16.39315321327609","-71.56059158825887","-1940091.05974131","2835645.57636626"
"1.4.2.16","1","4","2","16","-16.39324809903818","-71.56058110821695","-1940102.33571399","2835645.52840659"
"1.4.2.17","1","4","2","17","-16.39327086530177","-71.56066649835172","-1940103.93577322","2835635.55091875"
"1.4.2.18","1","4","2","18","-16.39319446788398","-71.56068134189144","-1940094.77636098","2835634.86332084"
"1.4.2.19","1","4","2","19","-16.39312517258173","-71.56069763942871","-1940086.43279719","2835633.91835264"
"1.4.2.20","1","4","2","20","-16.39302549587853","-71.56071603772808","-1940074.49457117","2835633.13099281"
"1.4.2.21","1","4","2","21","-16.39294340149408","-71.56073016586048","-1940064.67505815","2835632.59869811"
"1.4.2.22","1","4","2","22","-16.39337515860669","-71.56058677445967","-1940117.18740393","2835643.23074932"
"1.4.2.23","1","4","2","23","-16.39351747293311","-71.56055737340535","-1940134.271724","2835644.7100141"
"1.4.2.24","1","4","2","24","-16.39364066646499","-71.56054567125031","-1940148.88776679","2835644.43179199"
"1.4.2.25","1","4","2","25","-16.39381035310236","-71.56052798100754","-1940169.0396529","2835644.22673505"
"1.4.2.26","1","4","2","26","-16.39383180797906","-71.56060069074829","-1940170.64511965","2835635.70395814"
"1.4.2.27","1","4","2","27","-16.39375815365582","-71.56060951944021","-1940161.88351675","2835635.66258241"
"1.4.2.28","1","4","2","28","-16.39363027564101","-71.56063266821835","-1940146.5733495","2835634.70410843"
"1.4.2.29","1","4","2","29","-16.39332037050165","-71.56038705239489","-1940113.26420998","2835666.58752163"
"1.4.2.30","1","4","2","30","-16.39330246604631","-71.56023610298934","-1940113.05962167","2835683.93432844"
"1.4.2.31","1","4","2","31","-16.39326361887136","-71.56011857159784","-1940109.9750975","2835697.76529186"
"1.4.2.32","1","4","2","32","-16.39329948777621","-71.56006879420551","-1940114.81383786","2835702.94140919"
"1.4.2.33","1","4","2","33","-16.39335637454702","-71.56001349225571","-1940122.19058036","2835708.47004151"
"1.4.2.34","1","4","2","34","-16.39341150832106","-71.55996428427076","-1940129.28480471","2835713.330616"
"1.4.2.35","1","4","2","35","-16.39346317670992","-71.55991042559037","-1940136.0305151","2835718.76359588"
"1.4.2.36","1","4","2","36","-16.3935290094268","-71.55987367851813","-1940144.22462001","2835722.07204392"
"1.4.2.37","1","4","2","37","-16.39358894118545","-71.55997344894271","-1940150.00882637","2835709.97998907"
"1.4.2.38","1","4","2","38","-16.39362040593727","-71.56005302636125","-1940152.70356336","2835700.54815251"
"1.4.2.39","1","4","2","39","-16.39363383006996","-71.56011351842449","-1940153.5194695","2835693.51511413"
"1.4.2.40","1","4","2","40","-16.39366537122108","-71.56019996678326","-1940156.13677424","2835683.30331793"
"1.4.2.41","1","4","2","41","-16.39371240802446","-71.5602953702092","-1940160.46140543","2835671.87439483"
"1.4.2.42","1","4","2","42","-16.39373777032655","-71.56038202098198","-1940162.35047082","2835661.72016546"
"1.4.2.43","1","4","2","43","-16.3936433519266","-71.5603878355363","-1940151.18805071","2835662.29102593"
"1.4.2.44","1","4","2","44","-16.39355919475744","-71.56039160672603","-1940141.25649265","2835662.95985945"
"1.4.2.45","1","4","2","45","-16.3934569918034","-71.56039840175885","-1940129.16745683","2835663.52096111"
"1.4.2.46","1","4","2","46","-16.3933871455112","-71.56038205712632","-1940121.16965517","2835666.28392947"
"1.4.2.47","1","4","2","47","-16.39391595557864","-71.5603406133113","-1940183.7987926","2835664.09325512"
"1.4.2.48","1","4","2","48","-16.39389915570495","-71.56026744972868","-1940182.7457708","2835672.60685232"
"1.4.2.49","1","4","2","49","-16.39387273179997","-71.56016746995645","-1940180.89966193","2835684.286055"
"1.4.2.50","1","4","2","50","-16.39396827864868","-71.5601586323701","-1940192.23264671","2835684.04318921"
"1.4.2.51","1","4","2","51","-16.39406587766453","-71.56015436454666","-1940203.74918546","2835683.25549438"
"1.4.2.52","1","4","2","52","-16.39415965722599","-71.56013678591455","-1940214.98453303","2835684.02662959"
"1.4.2.53","1","4","2","53","-16.3942852867875","-71.56009499864693","-1940230.26507351","2835687.12738401"
"1.4.2.54","1","4","2","54","-16.39440036269532","-71.56002179891199","-1940244.7011644","2835693.92691868"
"1.4.2.55","1","4","2","55","-16.39449718671538","-71.56000022413215","-1940256.34434582","2835695.11140422"
"1.4.2.56","1","4","2","56","-16.39458563119109","-71.55997744688749","-1940267.01848591","2835696.54138163"
"1.4.2.57","1","4","2","57","-16.39465518702157","-71.55996961129476","-1940275.28626672","2835696.52348416"
"1.4.2.58","1","4","2","58","-16.39473521857583","-71.55997779094692","-1940284.58298779","2835694.55341494"
"1.4.2.59","1","4","2","59","-16.39480775805776","-71.55995375359265","-1940293.40495879","2835696.33345909"
"1.4.2.60","1","4","2","60","-16.3948711248656","-71.55994691959145","-1940300.93325074","2835696.28263261"
"1.4.2.61","1","4","2","61","-16.39438432863463","-71.56023218534737","-1940240.17209321","2835670.28386856"
"1.4.2.62","1","4","2","62","-16.39430763128091","-71.56026570340563","-1940230.74257534","2835667.48310641"
"1.4.2.63","1","4","2","63","-16.39418267310448","-71.56028675231643","-1940215.80171466","2835666.72474841"
"1.4.2.64","1","4","2","64","-16.39404483691255","-71.56031613553156","-1940199.24353985","2835665.18927364"
"1.4.2.65","1","4","2","65","-16.39396715126738","-71.56050976700685","-1940187.68439541","2835644.24894258"
"1.4.2.66","1","4","2","66","-16.39404954050713","-71.56051015695161","-1940197.3559719","2835643.13136519"
"1.4.2.67","1","4","2","67","-16.39413013785239","-71.56048725453685","-1940207.11001492","2835644.67783035"
"1.4.2.68","1","4","2","68","-16.39420583993833","-71.56047366621124","-1940216.17198577","2835645.23210757"
"1.4.2.69","1","4","2","69","-16.39427263568571","-71.56047355258916","-1940224.01846423","2835644.37475947"
"1.4.2.70","1","4","2","70","-16.39435636653687","-71.56046414426007","-1940233.97083252","2835644.35053098"
"1.4.2.71","1","4","2","71","-16.39444737580686","-71.56044381830807","-1940244.91534061","2835645.46922113"
"1.4.2.72","1","4","2","72","-16.39456501103603","-71.56042988880907","-1940258.90658096","2835645.51582918"
"1.4.2.73","1","4","2","73","-16.39466365830645","-71.56037918403572","-1940271.1302161","2835649.97908699"
"1.4.2.74","1","4","2","74","-16.39473096159157","-71.56038906338735","-1940278.91062781","2835647.98217832"
"1.4.2.75","1","4","2","75","-16.39486111132736","-71.56034903184124","-1940294.69995016","2835650.82493627"
"1.4.2.76","1","4","2","76","-16.39487312085698","-71.56024000228489","-1940297.48166513","2835663.02932548"
"1.4.2.77","1","4","2","77","-16.39502905255313","-71.56026263221702","-1940315.51098069","2835658.43211188"
"1.4.2.78","1","4","2","78","-16.39512922001783","-71.56029332816244","-1940326.88942888","2835653.646985"
"1.4.2.79","1","4","2","79","-16.39524990505854","-71.56029207896336","-1940341.07939349","2835652.21619443"
