"unicode","P","D","L","V","lat","long","y_proj","x_proj"
"1.11.18.78","1","11","18","78","-16.38185240811702","-71.51294868440071","-1939363.36310371","2841195.28042085"
"1.11.18.79","1","11","18","79","-16.38178750541265","-71.51302520083418","-1939354.77396648","2841187.44981169"
"1.11.18.80","1","11","18","80","-16.38172706351","-71.51309310660822","-1939346.81741118","2841180.53751386"
"1.11.18.81","1","11","18","81","-16.38164871841495","-71.51315433162632","-1939336.84175319","2841174.61659185"
"1.11.18.82","1","11","18","82","-16.38158072442461","-71.51323060054739","-1939327.89259373","2841166.85438499"
"1.11.18.83","1","11","18","83","-16.38155956724719","-71.51328910683542","-1939324.66974761","2841160.49526834"
"1.11.18.84","1","11","18","84","-16.38153018612733","-71.51333451942183","-1939320.64574153","2841155.72848251"
"1.11.18.85","1","11","18","85","-16.38148987779264","-71.51340891365093","-1939314.97278472","2841147.81747852"
"1.11.18.86","1","11","18","86","-16.38133451172566","-71.51333811092634","-1939297.61232226","2841157.87541249"
"1.11.18.87","1","11","18","87","-16.38105999955762","-71.5133288469406","-1939265.47889178","2841162.50937332"
"1.11.18.88","1","11","18","88","-16.38107095248681","-71.5132804246665","-1939267.37583467","2841167.85806976"
"1.11.18.89","1","11","18","89","-16.38113158115763","-71.51321280080359","-1939275.35073946","2841174.73602089"
"1.11.18.90","1","11","18","90","-16.38116570042664","-71.51315635946774","-1939280.07036436","2841180.69177362"
"1.11.18.91","1","11","18","91","-16.38124626405461","-71.51306964922533","-1939290.62779461","2841189.4741177"
"1.11.18.92","1","11","18","92","-16.38130599420119","-71.51301255070392","-1939298.36452928","2841195.17008023"
"1.11.18.93","1","11","18","93","-16.38136077543003","-71.51292959258437","-1939305.8457325","2841203.86342913"
"1.11.18.94","1","11","18","94","-16.38141163921908","-71.5128196312716","-1939313.20700238","2841215.67039956"
"1.11.18.95","1","11","18","95","-16.38148204238938","-71.51268381263607","-1939323.18966454","2841230.15483276"
"1.11.18.96","1","11","18","96","-16.38156694668714","-71.51278036808533","-1939331.94762605","2841218.09593268"
"1.11.18.97","1","11","18","97","-16.38164977151716","-71.51284010955884","-1939340.92520441","2841210.23933316"
"1.11.18.98","1","11","18","98","-16.38172523807589","-71.51291032386621","-1939348.90633695","2841201.29105091"
"1.11.18.99","1","11","18","99","-16.38130784690041","-71.51254006402314","-1939304.53628878","2841248.73164484"
"1.11.18.100","1","11","18","100","-16.38123368265502","-71.51260541924273","-1939294.99971743","2841242.28769682"
"1.11.18.101","1","11","18","101","-16.38119710466832","-71.51265599090013","-1939290.06516756","2841237.02973255"
"1.11.18.102","1","11","18","102","-16.38115617261885","-71.51269922415716","-1939284.71157247","2841232.66086856"
"1.11.18.103","1","11","18","103","-16.38112603705454","-71.51275450949127","-1939280.47450051","2841226.78421273"
"1.11.18.104","1","11","18","104","-16.38108698306138","-71.51281939016393","-1939275.0687618","2841219.93574449"
"1.11.18.105","1","11","18","105","-16.38105800371864","-71.51289858578609","-1939270.66623187","2841211.33227205"
"1.11.18.106","1","11","18","106","-16.38099485815674","-71.51295760687265","-1939262.50401835","2841205.4628293"
"1.11.18.107","1","11","18","107","-16.38095783673397","-71.51304232897394","-1939257.08706361","2841196.33755961"
"1.11.18.108","1","11","18","108","-16.38090458724845","-71.51311182256485","-1939249.95551012","2841189.15121899"
"1.11.18.109","1","11","18","109","-16.38086147900425","-71.51317655000311","-1939244.07543532","2841182.37303787"
"1.11.18.110","1","11","18","110","-16.38081539781373","-71.51326644680572","-1939237.5289416","2841172.77914603"
"1.11.18.111","1","11","18","111","-16.38056284248322","-71.51312712802891","-1939209.61380203","2841191.87625187"
"1.11.18.112","1","11","18","112","-16.38046007416679","-71.51306557967673","-1939198.31593643","2841200.19804877"
"1.11.18.113","1","11","18","113","-16.38050032433691","-71.51297522195159","-1939204.18319823","2841209.92036899"
"1.11.18.114","1","11","18","114","-16.38055423564522","-71.51288757008146","-1939211.62131366","2841219.15748755"
"1.11.18.115","1","11","18","115","-16.38061662931635","-71.51278657208663","-1939220.22414356","2841229.79749855"
"1.11.18.116","1","11","18","116","-16.38067380074904","-71.5127399215709","-1939227.528622","2841234.34197771"
"1.11.18.117","1","11","18","117","-16.38069625669466","-71.51269612698816","-1939230.71866329","2841239.01571138"
"1.11.18.118","1","11","18","118","-16.38073413044309","-71.51264245137088","-1939235.8445399","2841244.60882232"
"1.11.18.119","1","11","18","119","-16.38079262087526","-71.5125369970194","-1939244.04500299","2841255.80517502"
"1.11.18.120","1","11","18","120","-16.38084118086081","-71.5124710984898","-1939250.58036441","2841262.64501875"
"1.11.18.121","1","11","18","121","-16.3808881254773","-71.51237107229572","-1939257.35601944","2841273.37645784"
"1.11.18.122","1","11","18","122","-16.38096266799148","-71.51225141119387","-1939267.62139174","2841285.97448139"
"1.11.18.123","1","11","18","123","-16.38100645470803","-71.51232001700539","-1939271.90100922","2841277.62211579"
"1.11.18.124","1","11","18","124","-16.38109680855849","-71.51236122999961","-1939281.99664204","2841271.76855968"
"1.11.18.125","1","11","18","125","-16.3811500148256","-71.51239570557972","-1939287.81298735","2841267.16403814"
"1.11.18.126","1","11","18","126","-16.38118768436379","-71.51243020053799","-1939291.80379513","2841262.76013761"
"1.11.18.127","1","11","18","127","-16.3812454238403","-71.51246755571685","-1939298.11642062","2841257.76985984"
"1.11.18.128","1","11","18","128","-16.38150568488342","-71.51224929519195","-1939331.44301543","2841279.12579881"
"1.11.18.129","1","11","18","129","-16.38142216932157","-71.51217288040974","-1939322.59439252","2841288.88243325"
"1.11.18.130","1","11","18","130","-16.38136257577229","-71.51213014452397","-1939316.13175685","2841294.50717714"
"1.11.18.131","1","11","18","131","-16.38131419440574","-71.51209766964236","-1939310.85704394","2841298.82182755"
"1.11.18.132","1","11","18","132","-16.38125286052499","-71.51205114730737","-1939304.2376621","2841304.89872576"
"1.11.18.133","1","11","18","133","-16.38115736349458","-71.51197990459538","-1939293.91622919","2841314.22521214"
"1.11.18.134","1","11","18","134","-16.38123751058024","-71.5118697407926","-1939304.7204258","2841325.67292444"
"1.11.18.135","1","11","18","135","-16.38126367975584","-71.51182950476387","-1939308.30191636","2841329.89457985"
"1.11.18.136","1","11","18","136","-16.3813355983576","-71.51175902328777","-1939317.63934192","2841336.94921386"
"1.11.18.137","1","11","18","137","-16.38143576504505","-71.51166165665772","-1939330.63426135","2841346.68418763"
"1.11.18.138","1","11","18","138","-16.38150932654457","-71.51155935043377","-1939340.56579712","2841357.32668811"
"1.11.18.139","1","11","18","139","-16.38156622416401","-71.51144710484742","-1939348.66489139","2841369.31397956"
"1.11.18.140","1","11","18","140","-16.38164336345635","-71.51131196388368","-1939359.43060315","2841383.6336385"
"1.11.18.141","1","11","18","141","-16.38178612718544","-71.51107508002102","-1939379.18838126","2841408.63549161"
"1.11.18.142","1","11","18","142","-16.38181632298921","-71.51111769948275","-1939382.19873896","2841403.40767313"
"1.11.18.143","1","11","18","143","-16.38187128228877","-71.51113543283125","-1939388.43203181","2841400.67896125"
"1.11.18.144","1","11","18","144","-16.38194264702599","-71.51121336978737","-1939395.8339267","2841390.90821024"
"1.11.18.145","1","11","18","145","-16.38196790532362","-71.51123756054335","-1939398.49646762","2841387.83491068"
"1.11.18.146","1","11","18","146","-16.38203308057774","-71.51128065237818","-1939405.61035751","2841382.09685334"
"1.11.18.147","1","11","18","147","-16.38210394140995","-71.51133926946252","-1939413.196535","2841374.52381194"
"1.11.18.148","1","11","18","148","-16.38200771275979","-71.51148535781711","-1939400.05014925","2841359.21187505"
"1.11.18.149","1","11","18","149","-16.38192836867912","-71.51157177338712","-1939389.63949092","2841350.44713117"
"1.11.18.150","1","11","18","150","-16.38185871419379","-71.51166439305501","-1939380.28901742","2841340.85225594"
"1.11.18.151","1","11","18","151","-16.38179416538225","-71.51175475074361","-1939371.56689321","2841331.44725502"
"1.11.18.152","1","11","18","152","-16.38171858573496","-71.51183196206294","-1939361.71452825","2841323.67721635"
"1.11.18.153","1","11","18","153","-16.38165621224366","-71.51189062250889","-1939353.64745533","2841317.83866571"
"1.11.18.154","1","11","18","154","-16.38157147064011","-71.51202866565086","-1939341.95211524","2841303.28912815"
"1.11.18.155","1","11","18","155","-16.38151971209683","-71.51214559258311","-1939334.39784556","2841290.70384367"
"1.11.18.156","1","11","18","156","-16.3820161124888","-71.51200577436772","-1939394.47824793","2841300.08056212"
"1.11.18.157","1","11","18","157","-16.38208301422117","-71.51187898711113","-1939403.93589685","2841313.58637379"
"1.11.18.158","1","11","18","158","-16.38215863791405","-71.51177367776411","-1939414.14756244","2841324.54245489"
"1.11.18.159","1","11","18","159","-16.38222657331218","-71.51165861560936","-1939423.57891917","2841336.70498839"
"1.11.18.160","1","11","18","160","-16.38231542766992","-71.51153943759094","-1939435.51978505","2841349.06119584"
"1.11.18.161","1","11","18","161","-16.38238862368916","-71.51158723665816","-1939443.51663267","2841342.68458229"
"1.11.18.162","1","11","18","162","-16.38247460979562","-71.51165740055922","-1939452.7342212","2841333.60454728"
"1.11.18.163","1","11","18","163","-16.38255951952393","-71.51174179784599","-1939461.64596204","2841322.92433586"
"1.11.18.164","1","11","18","164","-16.38264304038366","-71.51180687995473","-1939470.63796267","2841314.4528361"
"1.11.18.165","1","11","18","165","-16.38240340669533","-71.51200940686778","-1939439.93274486","2841294.61241194"
"1.11.18.166","1","11","18","166","-16.38234173503029","-71.51208525144338","-1939431.73155067","2841286.81587519"
"1.11.18.167","1","11","18","167","-16.38225981494423","-71.51220016745656","-1939420.65912903","2841274.85251233"
"1.11.18.168","1","11","18","168","-16.38199743761598","-71.51228466583737","-1939388.76953681","2841268.69469997"
"1.11.18.376","1","11","18","376","-16.3828315654043","-71.51153540369657","-1939496.20788834","2841342.78011385"
"1.11.18.377","1","11","18","377","-16.38276060185875","-71.51144706524138","-1939488.98427583","2841353.72524464"
"1.11.18.378","1","11","18","378","-16.38267752522941","-71.5114075255814","-1939479.7225431","2841359.29416195"
"1.11.18.379","1","11","18","379","-16.3826352522046","-71.51136895259941","-1939475.24234507","2841364.22071816"
"1.11.18.380","1","11","18","380","-16.38258028432811","-71.51132084471968","-1939469.3908915","2841370.394393"
"1.11.18.381","1","11","18","381","-16.38247771127919","-71.51127123916105","-1939457.9655177","2841377.35945499"
"1.11.18.382","1","11","18","382","-16.38255589894109","-71.51115241255842","-1939468.64887169","2841389.81503735"
"1.11.18.383","1","11","18","383","-16.38263228997721","-71.51106350800481","-1939478.74404418","2841398.90053856"
"1.11.18.384","1","11","18","384","-16.38267453508223","-71.51099287284241","-1939484.59739742","2841406.35987486"
"1.11.18.385","1","11","18","385","-16.38270931485987","-71.51094343607848","-1939489.30652599","2841411.51251855"
"1.11.18.386","1","11","18","386","-16.38276546333295","-71.51087410256594","-1939496.77689702","2841418.64269893"
"1.11.18.387","1","11","18","387","-16.38284015004437","-71.51079280405372","-1939506.57601467","2841426.88780796"
"1.11.18.388","1","11","18","388","-16.3828633925831","-71.51074478320621","-1939509.91188141","2841432.03049689"
"1.11.18.389","1","11","18","389","-16.38290446057398","-71.51069374214349","-1939515.38001011","2841437.28297447"
"1.11.18.390","1","11","18","390","-16.38297304779397","-71.51063552085716","-1939524.17169313","2841442.99046417"
"1.11.18.391","1","11","18","391","-16.38301870580359","-71.51054338119019","-1939530.6971036","2841452.84409226"
"1.11.18.392","1","11","18","392","-16.38306789469042","-71.51040899208088","-1939538.16987706","2841467.44322567"
"1.11.18.393","1","11","18","393","-16.38314738230204","-71.51027412548426","-1939549.20828967","2841481.70089764"
"1.11.18.394","1","11","18","394","-16.38319967797577","-71.51040615454714","-1939553.68798836","2841466.04433853"
"1.11.18.395","1","11","18","395","-16.38331115240668","-71.51046853068692","-1939565.99815029","2841457.51458754"
"1.11.18.396","1","11","18","396","-16.38336953420289","-71.51053667853657","-1939571.99805816","2841449.02349615"
"1.11.18.397","1","11","18","397","-16.38345649669143","-71.51058006749064","-1939581.66779119","2841442.96718534"
"1.11.18.398","1","11","18","398","-16.38341194374109","-71.51067645692061","-1939575.21862019","2841432.61720047"
"1.11.18.399","1","11","18","399","-16.38335213292144","-71.51075679589667","-1939567.17922632","2841424.28674811"
"1.11.18.400","1","11","18","400","-16.3832498531851","-71.51086557561348","-1939553.79198856","2841413.28527808"
"1.11.18.401","1","11","18","401","-16.38318660103119","-71.51095613173892","-1939545.21954307","2841403.84099542"
